t;u;theta_1
77121.98;-26.78;-1622.72
77136.28;-45.95;-1428.00
77150.57;-64.99;-1168.36
77164.88;-83.90;-973.63
77179.18;-102.61;-778.91
77193.47;-121.05;-616.63
77207.78;-139.23;-454.36
77222.08;-157.08;-292.09
77236.38;-174.55;-194.73
77250.68;-191.63;-64.91
77264.99;-208.25;0.00
77279.29;-224.39;64.91
77293.58;-239.99;97.36
77307.89;-255.05;129.82
77322.18;-269.52;129.82
77336.48;-283.35;129.82
77350.78;-296.54;64.91
77365.08;-309.05;0.00
77379.39;-320.84;-32.45
77393.67;-331.88;-97.36
77407.98;-342.18;-194.73
77422.28;-351.68;-259.64
77436.58;-360.38;-324.54
77450.88;-368.26;-454.36
77465.18;-375.29;-584.18
77479.47;-381.46;-681.54
77493.77;-386.77;-811.36
77508.07;-391.20;-973.63
77522.38;-394.73;-1103.45
77536.67;-397.36;-1233.27
77550.97;-399.10;-1395.54
77565.27;-399.92;-1557.81
77579.58;-399.84;-1720.09
77593.89;-398.86;-1914.81
77608.18;-396.97;-2077.09
77622.49;-394.18;-2271.81
77636.78;-390.51;-2466.54
77651.09;-385.95;-2661.27
77665.39;-380.53;-2888.45
77679.69;-374.24;-3083.17
77693.99;-367.12;-3310.36
77708.29;-359.17;-3537.54
77722.59;-350.42;-3764.72
77736.89;-340.88;-3991.90
77751.19;-330.58;-4251.54
77765.50;-319.53;-4478.72
77779.79;-307.78;-4738.35
77794.10;-295.34;-4997.99
77808.40;-282.24;-5257.62
77822.68;-268.53;-5517.26
77836.99;-254.21;-5776.90
77851.29;-239.32;-6036.53
77865.60;-223.90;-6263.71
77879.89;-208.00;-6555.80
77894.19;-191.63;-6815.44
77908.49;-174.84;-7075.07
77922.78;-157.67;-7334.71
77937.09;-140.15;-7594.35
77951.39;-122.33;-7853.98
77965.69;-104.23;-8113.62
77980.00;-85.91;-8373.25
77994.28;-67.43;-8632.89
78008.59;-48.78;-8892.52
78022.89;-30.03;-9152.16
78037.19;-11.23;-9411.80
78051.49;7.58;-9671.43
78065.79;26.39;-9866.16
78080.09;45.12;-10060.89
78094.39;63.76;-10320.52
78108.69;82.23;-10515.25
78122.99;100.53;-10709.98
78137.29;118.60;-10904.70
78151.60;136.40;-11066.97
78165.89;153.88;-11196.79
78180.18;171.02;-11326.61
78194.50;187.79;-11456.43
78208.80;204.14;-11521.34
78223.10;220.04;-11618.70
78237.41;235.45;-11651.15
78251.69;250.31;-11683.61
78266.00;264.64;-11716.06
78280.28;278.38;-11716.06
78294.59;291.51;-11716.06
78308.88;303.99;-11683.61
78323.17;315.80;-11651.15
78337.48;326.93;-11586.25
78351.78;337.34;-11553.79
78366.07;347.00;-11456.43
78380.39;355.92;-11391.52
78394.70;364.05;-11294.16
78408.99;371.38;-11229.25
78423.28;377.90;-11099.43
78437.59;383.60;-11002.07
78451.89;388.47;-10904.70
78466.21;392.49;-10774.88
78480.51;395.66;-10645.07
78494.79;397.96;-10515.25
78509.10;399.41;-10385.43
78523.39;399.99;-10223.16
78537.69;399.70;-10060.89
78552.00;398.55;-9898.61
78566.30;396.54;-9703.89
78580.58;393.68;-9541.61
78594.89;389.96;-9346.89
78609.20;385.41;-9152.16
78623.50;380.03;-8957.43
78637.79;373.83;-8762.71
78652.10;366.83;-8535.53
78666.39;359.04;-8308.34
78680.68;350.49;-8081.16
78694.99;341.18;-7853.98
78709.29;331.15;-7594.35
78723.60;320.40;-7334.71
78737.89;308.98;-7107.53
78752.18;296.90;-6847.89
78766.48;284.20;-6588.26
78780.78;270.88;-6361.08
78795.09;256.98;-6101.44
78809.40;242.54;-5809.35
78823.70;227.60;-5582.17
78837.99;212.18;-5322.53
78852.28;196.31;-5062.90
78866.59;180.02;-4803.26
78880.89;163.35;-4543.63
78895.20;146.34;-4283.99
78909.50;129.02;-4024.35
78923.80;111.45;-3764.72
78938.09;93.65;-3505.08
78952.39;75.64;-3245.45
78966.70;57.48;-2985.81
78981.00;39.20;-2726.18
78995.28;20.87;-2466.54
79009.60;2.48;-2206.90
79023.90;-15.91;-1947.27
79038.21;-34.27;-1752.54
79052.51;-52.54;-1557.81
79066.81;-70.68;-1298.18
79081.10;-88.68;-1071.00
79095.40;-106.47;-908.73
79109.71;-124.05;-746.45
79124.01;-141.36;-551.73
79138.32;-158.37;-421.91
79152.61;-175.03;-324.54
79166.91;-191.32;-194.73
79181.21;-207.20;-97.36
79195.51;-222.65;-64.91
79209.80;-237.61;0.00
79224.11;-252.08;32.45
79238.42;-266.03;32.45
79252.72;-279.41;32.45
79267.01;-292.19;32.45
79281.32;-304.36;0.00
79295.61;-315.90;-32.45
79309.92;-326.77;-64.91
79324.21;-336.96;-162.27
79338.50;-346.43;-227.18
79352.81;-355.19;-259.64
79367.11;-363.21;-389.45
79381.41;-370.47;-486.82
79395.71;-376.96;-551.73
79410.01;-382.66;-681.54
79424.31;-387.56;-778.91
79438.60;-391.67;-908.73
79452.91;-394.96;-1038.54
79467.21;-397.43;-1200.82
79481.51;-399.08;-1363.09
79495.81;-399.90;-1492.91
79510.10;-399.89;-1655.18
79524.41;-399.07;-1817.45
79538.70;-397.41;-2012.18
79553.00;-394.94;-2174.45
79567.31;-391.66;-2369.18
79581.60;-387.57;-2563.90
79595.89;-382.69;-2758.63
79610.20;-377.02;-2985.81
79624.50;-370.58;-3180.54
79638.80;-363.38;-3375.26
79653.10;-355.43;-3634.90
79667.39;-346.77;-3862.08
79681.69;-337.39;-4089.26
79696.00;-327.32;-4348.90
79710.29;-316.59;-4576.08
79724.60;-305.21;-4835.72
79738.89;-293.22;-5062.90
79753.19;-280.63;-5322.53
79767.50;-267.47;-5582.17
79781.79;-253.77;-5841.80
79796.09;-239.56;-6101.44
79810.39;-224.86;-6361.08
79824.71;-209.70;-6620.71
79838.99;-194.15;-6880.35
79853.29;-178.19;-7139.98
79867.58;-161.88;-7399.62
79881.89;-145.24;-7659.25
79896.17;-128.32;-7918.89
79910.47;-111.14;-8178.53
79924.78;-93.73;-8438.16
79939.07;-76.16;-8697.80
79953.39;-58.40;-8957.43
79967.68;-40.56;-9217.07
79981.98;-22.64;-9476.70
79996.28;-4.67;-9736.34
80010.57;13.28;-9995.98
80024.89;31.25;-10190.70
80039.19;49.14;-10385.43
80053.49;66.93;-10645.07
80067.79;84.61;-10839.79
80082.10;102.12;-11034.52
80096.39;119.40;-11229.25
80110.68;136.47;-11391.52
80124.99;153.27;-11521.34
80139.29;169.77;-11651.15
80153.60;185.92;-11780.97
80167.90;201.70;-11878.34
80182.18;217.05;-11943.25
80196.50;232.00;-11975.70
80210.79;246.46;-12040.61
80225.10;260.43;-12073.06
80239.40;273.87;-12073.06
80253.69;286.76;-12073.06
80268.00;299.07;-12040.61
80282.30;310.77;-12008.15
80296.60;321.84;-12008.15
80310.89;332.25;-11943.25
80325.20;341.99;-11878.34
80339.50;351.03;-11813.43
80353.80;359.35;-11780.97
80368.10;366.94;-11683.61
80382.40;373.78;-11586.25
80396.70;379.85;-11521.34
80411.00;385.15;-11423.97
80425.31;389.65;-11294.16
80439.60;393.34;-11164.34
80453.90;396.24;-11066.97
80468.21;398.31;-10904.70
80482.50;399.57;-10774.88
80496.82;400.00;-10645.07
80511.12;399.60;-10482.79
80525.41;398.38;-10320.52
80539.71;396.33;-10125.79
80554.02;393.47;-9963.52
80568.32;389.78;-9768.79
80582.62;385.29;-9606.52
80596.90;380.00;-9411.80
80611.21;373.92;-9184.62
80625.51;367.05;-8989.89
80639.82;359.42;-8762.71
80654.11;351.05;-8535.53
80668.42;341.94;-8308.34
80682.72;332.11;-8081.16
80697.02;321.59;-7853.98
80711.32;310.40;-7594.35
80725.61;298.55;-7334.71
80739.92;286.07;-7075.07
80754.22;272.99;-6847.89
80768.53;259.33;-6588.26
80782.82;245.14;-6328.62
80797.11;230.44;-6068.99
80811.42;215.23;-5809.35
80825.71;199.57;-5549.71
80840.01;183.48;-5290.08
80854.31;167.02;-5030.44
80868.60;150.20;-4770.81
80882.91;133.04;-4511.17
80897.21;115.60;-4283.99
80911.52;97.90;-4024.35
80925.82;79.99;-3764.72
80940.12;61.92;-3505.08
80954.42;43.71;-3245.45
80968.71;25.40;-2985.81
80983.02;7.03;-2726.18
80997.32;-11.36;-2466.54
81011.62;-29.74;-2271.81
81025.91;-48.04;-2109.54
81040.21;-66.26;-1882.36
81054.52;-84.36;-1622.72
81068.82;-102.28;-1428.00
81083.12;-119.98;-1298.18
81097.42;-137.44;-1103.45
81111.71;-154.59;-973.63
81126.01;-171.43;-843.82
81140.32;-187.92;-714.00
81154.61;-204.02;-616.63
81168.91;-219.67;-584.18
81183.21;-234.88;-519.27
81197.50;-249.57;-454.36
81211.81;-263.75;-454.36
81226.10;-277.36;-454.36
81240.41;-290.39;-454.36
81254.71;-302.80;-454.36
81269.00;-314.57;-486.82
81283.31;-325.67;-519.27
81297.61;-336.07;-551.73
81311.91;-345.76;-649.09
81326.21;-354.70;-681.54
81340.51;-362.89;-746.45
81354.80;-370.30;-843.82
81369.10;-376.92;-941.18
81383.40;-382.72;-1006.09
81397.70;-387.70;-1103.45
81412.00;-391.85;-1233.27
81426.30;-395.16;-1363.09
81440.60;-397.62;-1460.45
81454.89;-399.21;-1622.72
81469.20;-399.95;-1752.54
81483.49;-399.82;-1882.36
81497.79;-398.82;-2044.63
81512.09;-396.96;-2206.90
81526.39;-394.24;-2401.63
81540.68;-390.66;-2563.90
81554.99;-386.24;-2758.63
81569.29;-380.97;-2920.90
81583.60;-374.87;-3115.63
81597.90;-367.95;-3342.81
81612.18;-360.24;-3537.54
81626.49;-351.73;-3764.72
81640.79;-342.45;-3991.90
81655.09;-332.44;-4219.08
81669.39;-321.68;-4446.26
81683.68;-310.23;-4673.44
81697.98;-298.08;-4933.08
81712.29;-285.28;-5160.26
81726.59;-271.85;-5419.90
81740.89;-257.83;-5679.53
81755.18;-243.23;-5906.71
81769.48;-228.10;-6166.35
81783.78;-212.45;-6425.98
81798.09;-196.33;-6685.62
81812.39;-179.78;-6945.26
81826.70;-162.82;-7204.89
81841.00;-145.50;-7464.53
81855.29;-127.87;-7691.71
81869.60;-109.93;-7951.35
81883.91;-91.74;-8210.98
81898.21;-73.35;-8470.62
81912.50;-54.80;-8730.25
81926.81;-36.11;-8957.43
81941.10;-17.36;-9217.07
81955.40;1.47;-9476.70
81969.70;20.29;-9671.43
81984.00;39.08;-9866.16
81998.30;57.77;-10125.79
82012.60;76.36;-10320.52
82026.90;94.77;-10482.79
82041.21;112.99;-10677.52
82055.51;130.96;-10839.79
82069.82;148.65;-10969.61
82084.12;166.00;-11099.43
82098.42;182.98;-11229.25
82112.71;199.58;-11294.16
82127.02;215.74;-11391.52
82141.32;231.41;-11423.97
82155.63;246.58;-11456.43
82169.92;261.20;-11488.88
82184.22;275.23;-11488.88
82198.53;288.66;-11488.88
82212.82;301.44;-11423.97
82227.13;313.55;-11391.52
82241.42;324.96;-11359.06
82255.73;335.65;-11294.16
82270.03;345.59;-11229.25
82284.34;354.75;-11131.88
82298.64;363.12;-11066.97
82312.94;370.67;-10969.61
82327.24;377.39;-10872.25
82341.53;383.25;-10774.88
82355.84;388.26;-10645.07
82370.14;392.40;-10547.70
82384.43;395.64;-10417.88
82398.74;397.99;-10255.61
82413.03;399.45;-10125.79
82427.34;400.00;-9963.52
82441.64;399.64;-9801.25
82455.94;398.37;-9638.98
82470.24;396.20;-9476.70
82484.54;393.13;-9281.98
82498.85;389.17;-9087.25
82513.14;384.32;-8892.52
82527.44;378.59;-8697.80
82541.73;372.00;-8470.62
82556.03;364.57;-8243.44
82570.33;356.29;-8048.71
82584.64;347.19;-7789.07
82598.93;337.30;-7561.89
82613.24;326.63;-7302.26
82627.53;315.23;-7075.07
82641.83;303.09;-6815.44
82656.13;290.26;-6555.80
82670.42;276.75;-6296.17
82684.74;262.60;-6036.53
82699.03;247.85;-5776.90
82713.32;232.53;-5549.71
82727.62;216.66;-5290.08
82741.92;200.30;-4997.99
82756.22;183.45;-4770.81
82770.52;166.18;-4511.17
82784.81;148.54;-4251.54
82799.11;130.52;-3991.90
82813.41;112.22;-3732.26
82827.71;93.64;-3472.63
82842.00;74.83;-3212.99
82856.31;55.84;-2953.36
82870.60;36.74;-2693.72
82884.91;17.53;-2434.09
82899.21;-1.74;-2174.45
82913.52;-21.00;-2012.18
82927.81;-40.20;-1817.45
82942.13;-59.37;-1557.81
82956.42;-78.36;-1298.18
82970.72;-97.18;-1135.91
82985.02;-115.79;-973.63
82999.32;-134.14;-778.91
83013.62;-152.17;-649.09
83027.92;-169.87;-519.27
83042.21;-187.15;-389.45
83056.52;-204.02;-324.54
83070.81;-220.41;-227.18
83085.12;-236.30;-194.73
83099.42;-251.65;-162.27
83113.73;-266.40;-129.82
83128.03;-280.53;-129.82
83142.33;-294.02;-162.27
83156.62;-306.80;-194.73
83170.92;-318.88;-259.64
83185.23;-330.22;-292.09
83199.53;-340.78;-357.00
83213.83;-350.54;-454.36
83228.13;-359.48;-519.27
83242.42;-367.57;-584.18
83256.73;-374.80;-714.00
83271.03;-381.15;-778.91
83285.33;-386.60;-908.73
83299.63;-391.13;-1038.54
83313.93;-394.74;-1168.36
83328.24;-397.42;-1298.18
83342.54;-399.16;-1460.45
83356.85;-399.95;-1622.72
83371.14;-399.79;-1752.54
83385.43;-398.68;-1914.81
83399.74;-396.62;-2109.54
83414.03;-393.62;-2271.81
83428.33;-389.68;-2466.54
83442.64;-384.81;-2661.27
83456.93;-379.02;-2855.99
83471.22;-372.33;-3050.72
83485.52;-364.75;-3245.45
83499.82;-356.30;-3472.63
83514.13;-346.98;-3699.81
83528.43;-336.83;-3894.54
83542.72;-325.87;-4154.17
83557.03;-314.12;-4381.35
83571.33;-301.62;-4640.99
83585.63;-288.39;-4868.17
83599.93;-274.46;-5127.81
83614.22;-259.89;-5387.44
83628.52;-244.66;-5647.08
83642.82;-228.84;-5906.71
83657.11;-212.48;-6133.89
83671.42;-195.59;-6393.53
83685.72;-178.21;-6653.17
83700.03;-160.40;-6912.80
83714.32;-142.22;-7172.44
83728.62;-123.67;-7432.07
83742.92;-104.80;-7691.71
83757.22;-85.70;-7951.35
83771.53;-66.36;-8210.98
83785.82;-46.87;-8470.62
83800.12;-27.26;-8697.80
83814.42;-7.56;-8957.43
83828.73;12.17;-9217.07
83843.03;31.87;-9411.80
83857.33;51.48;-9606.52
83871.63;71.00;-9833.70
83885.92;90.33;-10028.43
83900.23;109.47;-10190.70
83914.54;128.34;-10385.43
83928.84;146.89;-10547.70
83943.14;165.11;-10677.52
83957.44;182.91;-10839.79
83971.74;200.28;-10937.16
83986.03;217.16;-11002.07
84000.33;233.53;-11099.43
84014.64;249.32;-11131.88
84028.94;264.52;-11164.34
84043.25;279.06;-11164.34
84057.54;292.92;-11164.34
84071.84;306.06;-11164.34
84086.14;318.47;-11099.43
84100.44;330.08;-11066.97
84114.75;340.89;-11034.52
84129.06;350.87;-10937.16
84143.34;359.97;-10839.79
84157.64;368.19;-10807.34
84171.94;375.51;-10709.98
84186.24;381.89;-10580.16
84200.54;387.34;-10515.25
84214.82;391.83;-10385.43
84229.13;395.35;-10255.61
84243.43;397.89;-10158.25
84257.74;399.44;-10028.43
84272.03;400.00;-9866.16
84286.34;399.56;-9703.89
84300.64;398.13;-9541.61
84314.94;395.71;-9379.34
84329.25;392.30;-9217.07
84343.55;387.91;-9022.34
84357.85;382.55;-8827.62
84372.14;376.24;-8632.89
84386.45;368.97;-8438.16
84400.75;360.79;-8210.98
84415.04;351.70;-7983.80
84429.35;341.72;-7756.62
84443.64;330.88;-7529.44
84457.95;319.20;-7269.80
84472.25;306.72;-7042.62
84486.55;293.47;-6782.98
84500.85;279.47;-6555.80
84515.15;264.77;-6296.17
84529.46;249.40;-6036.53
84543.76;233.39;-5776.90
84558.07;216.77;-5549.71
84572.35;199.63;-5290.08
84586.66;181.94;-5030.44
84600.96;163.81;-4770.81
84615.26;145.25;-4511.17
84629.57;126.31;-4283.99
84643.87;107.04;-4024.35
84658.17;87.51;-3764.72
84672.47;67.74;-3505.08
84686.76;47.81;-3245.45
84701.07;27.73;-3018.27
84715.37;7.57;-2758.63
84729.67;-12.62;-2498.99
84743.97;-32.77;-2304.27
84758.27;-52.84;-2141.99
84772.57;-72.80;-1882.36
84786.87;-92.57;-1655.18
84801.17;-112.12;-1492.91
84815.47;-131.38;-1330.63
84829.77;-150.32;-1135.91
84844.07;-168.87;-1006.09
84858.37;-187.02;-908.73
84872.67;-204.67;-778.91
84886.97;-221.82;-681.54
84901.26;-238.38;-616.63
84915.56;-254.36;-584.18
84929.86;-269.69;-551.73
84944.17;-284.33;-551.73
84958.47;-298.23;-551.73
84972.77;-311.37;-584.18
84987.07;-323.73;-616.63
85001.37;-335.24;-649.09
85015.67;-345.89;-714.00
85029.97;-355.66;-778.91
85044.27;-364.51;-876.27
85058.57;-372.42;-941.18
85072.88;-379.37;-1038.54
85087.17;-385.33;-1135.91
85101.46;-390.29;-1233.27
85115.77;-394.25;-1363.09
85130.07;-397.18;-1492.91
85144.37;-399.08;-1622.72
85158.67;-399.94;-1752.54
85172.96;-399.77;-1882.36
85187.26;-398.55;-2044.63
85201.56;-396.29;-2206.90
85215.85;-392.99;-2369.18
85230.16;-388.66;-2563.90
85244.45;-383.33;-2726.18
85258.75;-376.98;-2920.90
85273.05;-369.65;-3115.63
85287.35;-361.34;-3310.36
85301.65;-352.08;-3505.08
85315.94;-341.90;-3732.26
85330.25;-330.81;-3959.45
85344.55;-318.85;-4186.63
85358.85;-306.05;-4413.81
85373.15;-292.44;-4640.99
85387.46;-278.04;-4868.17
85401.76;-262.91;-5127.81
85416.06;-247.08;-5354.99
85430.36;-230.59;-5614.62
85444.65;-213.50;-5841.80
85458.96;-195.81;-6101.44
85473.25;-177.63;-6361.08
85487.54;-158.97;-6620.71
85501.85;-139.86;-6880.35
85516.14;-120.37;-7107.53
85530.45;-100.55;-7367.16
85544.75;-80.47;-7594.35
85559.06;-60.16;-7853.98
85573.37;-39.67;-8113.62
85587.67;-19.09;-8373.25
85601.97;1.56;-8600.43
85616.28;22.22;-8795.16
85630.57;42.81;-8989.89
85644.88;63.31;-9217.07
85659.18;83.65;-9411.80
85673.48;103.75;-9541.61
85687.78;123.60;-9736.34
85702.09;143.13;-9866.16
85716.39;162.27;-9995.98
85730.68;180.99;-10125.79
85744.99;199.23;-10255.61
85759.28;216.92;-10320.52
85773.59;234.06;-10385.43
85787.89;250.56;-10417.88
85802.19;266.41;-10450.34
85816.49;281.53;-10450.34
85830.79;295.91;-10450.34
85845.08;309.49;-10450.34
85859.39;322.24;-10385.43
85873.69;334.13;-10352.98
85888.00;345.12;-10320.52
85902.29;355.17;-10223.16
85916.59;364.26;-10125.79
85930.89;372.37;-10093.34
85945.17;379.47;-9995.98
85959.48;385.55;-9866.16
85973.79;390.58;-9801.25
85988.10;394.55;-9671.43
86002.40;397.45;-9541.61
86016.70;399.26;-9411.80
86031.00;399.99;-9281.98
86045.31;399.62;-9087.25
86059.60;398.16;-8957.43
86073.90;395.62;-8795.16
86088.21;391.99;-8600.43
86102.50;387.28;-8405.71
86116.80;381.52;-8210.98
86131.10;374.71;-8016.25
86145.40;366.86;-7789.07
86159.71;358.00;-7594.35
86174.01;348.15;-7334.71
86188.30;337.36;-7139.98
86202.60;325.62;-6880.35
86216.91;312.98;-6653.17
86231.21;299.47;-6425.98
86245.52;285.13;-6166.35
86259.82;270.00;-5906.71
86274.10;254.14;-5679.53
86288.41;237.54;-5452.35
86302.71;220.28;-5192.72
86317.02;202.40;-4933.08
86331.32;183.97;-4673.44
86345.61;165.00;-4413.81
86359.91;145.59;-4186.63
86374.21;125.75;-3926.99
86388.51;105.57;-3699.81
86402.82;85.07;-3440.17
86417.12;64.33;-3180.54
86431.42;43.40;-2920.90
86445.72;22.35;-2693.72
86460.03;1.22;-2434.09
86474.32;-19.92;-2141.99
86488.62;-41.01;-1979.72
86502.92;-61.99;-1817.45
86517.23;-82.82;-1557.81
86531.53;-103.42;-1330.63
86545.82;-123.70;-1168.36
86560.12;-143.68;-1006.09
86574.42;-163.26;-843.82
86588.71;-182.37;-714.00
86603.02;-200.99;-584.18
86617.31;-219.03;-486.82
86631.61;-236.49;-389.45
86645.92;-253.30;-357.00
86660.22;-269.38;-324.54
86674.53;-284.71;-292.09
86688.83;-299.25;-292.09
86703.13;-312.94;-292.09
86717.42;-325.74;-324.54
86731.72;-337.63;-357.00
86746.03;-348.58;-389.45
86760.33;-358.53;-454.36
86774.62;-367.46;-519.27
86788.92;-375.37;-616.63
86803.22;-382.20;-681.54
86817.53;-387.95;-778.91
86831.82;-392.60;-876.27
86846.13;-396.13;-1006.09
86860.42;-398.53;-1103.45
86874.71;-399.79;-1233.27
86889.02;-399.91;-1363.09
86903.32;-398.89;-1492.91
86917.61;-396.73;-1655.18
86931.92;-393.43;-1817.45
86946.22;-389.00;-1979.72
86960.52;-383.45;-2141.99
86974.82;-376.80;-2304.27
86989.12;-369.06;-2498.99
87003.42;-360.26;-2693.72
87017.73;-350.42;-2888.45
87032.03;-339.56;-3083.17
87046.32;-327.73;-3277.90
87060.64;-314.93;-3505.08
87074.92;-301.25;-3699.81
87089.24;-286.65;-3926.99
87103.53;-271.25;-4154.17
87117.84;-255.03;-4381.35
87132.14;-238.09;-4640.99
87146.43;-220.44;-4868.17
87160.73;-202.15;-5095.35
87175.03;-183.26;-5322.53
87189.34;-163.83;-5582.17
87203.62;-143.95;-5841.80
87217.93;-123.61;-6068.99
87232.24;-102.89;-6296.17
87246.54;-81.87;-6555.80
87260.83;-60.62;-6815.44
87275.14;-39.17;-7075.07
87289.44;-17.59;-7302.26
87303.74;4.03;-7561.89
87318.04;25.66;-7724.16
87332.35;47.23;-7918.89
87346.65;68.67;-8146.07
87360.95;89.90;-8308.34
87375.25;110.87;-8470.62
87389.54;131.54;-8632.89
87403.85;151.84;-8762.71
87418.14;171.66;-8860.07
87432.45;191.02;-8957.43
87446.75;209.81;-9022.34
87461.05;227.99;-9087.25
87475.35;245.52;-9119.71
87489.66;262.32;-9152.16
87503.96;278.36;-9152.16
87518.26;293.56;-9152.16
87532.57;307.91;-9119.71
87546.87;321.36;-9087.25
87561.16;333.85;-9054.80
87575.46;345.36;-9022.34
87589.77;355.85;-8957.43
87604.07;365.27;-8892.52
87618.36;373.62;-8795.16
87632.67;380.86;-8697.80
87646.96;386.96;-8600.43
87661.27;391.92;-8470.62
87675.57;395.70;-8340.80
87689.87;398.31;-8210.98
87704.17;399.72;-8048.71
87718.46;399.94;-7886.44
87732.76;398.96;-7724.16
87747.06;396.79;-7529.44
87761.37;393.42;-7367.16
87775.67;388.87;-7172.44
87789.96;383.15;-6945.26
87804.27;376.27;-6750.53
87818.56;368.27;-6555.80
87832.86;359.14;-6328.62
87847.17;348.94;-6101.44
87861.47;337.67;-5874.26
87875.77;325.37;-5647.08
87890.07;312.09;-5419.90
87904.36;297.87;-5160.26
87918.65;282.75;-4933.08
87932.96;266.75;-4705.90
87947.26;249.93;-4478.72
87961.57;232.35;-4219.08
87975.87;214.05;-3991.90
87990.17;195.09;-3764.72
88004.46;175.55;-3505.08
88018.77;155.45;-3245.45
88033.07;134.88;-3018.27
88047.37;113.88;-2758.63
88061.67;92.53;-2531.45
88075.96;70.89;-2239.36
88090.27;49.02;-2012.18
88104.57;26.98;-1752.54
88118.87;4.87;-1492.91
88133.17;-17.26;-1233.27
88147.46;-39.36;-1038.54
88161.77;-61.35;-843.82
88176.07;-83.15;-649.09
88190.36;-104.72;-421.91
88204.67;-125.97;-259.64
88218.96;-146.84;-97.36
88233.25;-167.24;64.91
88247.57;-187.16;194.73
88261.87;-206.51;324.54
88276.17;-225.24;389.45
88290.48;-243.27;454.36
88304.78;-260.56;519.27
88319.07;-277.04;519.27
88333.38;-292.68;519.27
88347.68;-307.41;519.27
88361.98;-321.18;519.27
88376.29;-333.98;454.36
88390.59;-345.73;389.45
88404.89;-356.42;324.54
88419.18;-365.98;259.64
88433.48;-374.42;194.73
88447.78;-381.70;64.91
88462.09;-387.79;-32.45
88476.40;-392.66;-129.82
88490.71;-396.32;-259.64
88504.99;-398.72;-389.45
88519.29;-399.89;-519.27
88533.60;-399.79;-681.54
88547.90;-398.45;-843.82
88562.19;-395.85;-1006.09
88576.50;-392.01;-1168.36
88590.79;-386.92;-1330.63
88605.10;-380.62;-1525.36
88619.39;-373.12;-1687.63
88633.71;-364.43;-1882.36
88648.00;-354.60;-2077.09
88662.30;-343.64;-2304.27
88676.60;-331.59;-2498.99
88690.91;-318.48;-2726.18
88705.20;-304.37;-2920.90
88719.51;-289.27;-3148.08
88733.81;-273.25;-3375.26
88748.10;-256.36;-3602.45
88762.39;-238.67;-3829.63
88776.70;-220.19;-4089.26
88791.00;-201.01;-4316.44
88805.30;-181.16;-4543.63
88819.60;-160.74;-4803.26
88833.90;-139.79;-5030.44
88848.20;-118.40;-5290.08
88862.50;-96.61;-5549.71
88876.79;-74.53;-5776.90
88891.10;-52.17;-6036.53
88905.41;-29.64;-6263.71
88919.70;-7.01;-6523.35
88934.00;15.65;-6750.53
88948.30;38.27;-6945.26
88962.60;60.79;-7139.98
88976.89;83.09;-7367.16
88991.20;105.16;-7529.44
89005.50;126.89;-7691.71
89019.80;148.23;-7853.98
89034.09;169.09;-7983.80
89048.39;189.42;-8081.16
89062.70;209.16;-8178.53
89077.00;228.22;-8243.44
89091.30;246.52;-8308.34
89105.60;264.05;-8308.34
89119.90;280.73;-8308.34
89134.21;296.52;-8308.34
89148.50;311.34;-8275.89
89162.80;325.15;-8210.98
89177.10;337.91;-8146.07
89191.40;349.58;-8048.71
89205.71;360.11;-7983.80
89220.00;369.46;-7886.44
89234.30;377.62;-7756.62
89248.60;384.54;-7659.25
89262.90;390.21;-7529.44
89277.20;394.60;-7367.16
89291.50;397.71;-7204.89
89305.81;399.50;-7075.07
89320.11;399.99;-6880.35
89334.42;399.16;-6685.62
89348.71;397.02;-6523.35
89363.00;393.57;-6328.62
89377.31;388.82;-6133.89
89391.60;382.79;-5906.71
89405.91;375.49;-5711.99
89420.21;366.95;-5517.26
89434.51;357.19;-5290.08
89448.82;346.24;-5062.90
89463.12;334.14;-4835.72
89477.42;320.94;-4608.53
89491.72;306.65;-4413.81
89506.03;291.36;-4154.17
89520.32;275.08;-3926.99
89534.62;257.88;-3699.81
89548.92;239.81;-3472.63
89563.23;220.93;-3212.99
89577.53;201.30;-2985.81
89591.84;181.00;-2726.18
89606.13;160.11;-2466.54
89620.42;138.66;-2239.36
89634.73;116.73;-1979.72
89649.03;94.39;-1720.09
89663.33;71.73;-1492.91
89677.63;48.83;-1233.27
89691.92;25.76;-941.18
89706.23;2.58;-714.00
89720.54;-20.62;-454.36
89734.83;-43.73;-259.64
89749.14;-66.73;-97.36
89763.44;-89.52;129.82
89777.74;-112.02;357.00
89792.03;-134.13;519.27
89806.33;-155.80;681.54
89820.64;-176.97;843.82
89834.94;-197.54;973.63
89849.25;-217.45;1038.54
89863.53;-236.61;1103.45
89877.83;-255.00;1168.36
89892.13;-272.52;1233.27
89906.42;-289.12;1233.27
89920.73;-304.75;1233.27
89935.03;-319.35;1233.27
89949.34;-332.87;1200.82
89963.64;-345.26;1168.36
89977.95;-356.47;1103.45
89992.25;-366.47;1038.54
90006.54;-375.22;973.63
90020.85;-382.68;876.27
90035.14;-388.84;746.45
90049.43;-393.66;649.09
90063.74;-397.14;519.27
90078.04;-399.26;389.45
90092.35;-400.00;259.64
90106.64;-399.36;97.36
90120.94;-397.35;-64.91
90135.25;-393.97;-227.18
90149.55;-389.23;-389.45
90163.85;-383.14;-584.18
90178.14;-375.73;-778.91
90192.45;-367.00;-941.18
90206.74;-357.01;-1168.36
