t;u;theta_1
92027.83;130.22;-50434.25
92032.83;151.37;-50239.52
92037.86;172.12;-49979.89
92042.86;192.21;-49687.79
92047.89;211.77;-49330.80
92052.90;230.60;-48941.34
92057.92;248.66;-48519.43
92062.92;265.93;-48097.53
92067.94;282.40;-47643.16
92072.96;297.94;-47188.80
92077.96;312.53;-46701.98
92082.99;326.12;-46215.17
92088.00;338.67;-45695.89
92093.01;350.14;-45209.07
92098.02;360.48;-44689.80
92103.03;369.68;-44170.53
92108.04;377.70;-43651.26
92113.07;384.53;-43131.99
92118.08;390.14;-42612.72
92123.09;394.49;-42093.44
92128.10;397.59;-41541.72
92133.12;399.43;-41022.45
92138.15;400.00;-40503.17
92143.17;399.29;-39983.91
92148.18;397.31;-39432.18
92153.20;394.08;-38880.45
92158.21;389.59;-38361.18
92163.22;383.88;-37841.91
92168.24;376.93;-37290.19
92173.25;368.80;-36738.46
92178.25;359.51;-36219.19
92183.28;349.04;-35667.46
92188.29;337.51;-35148.19
92193.30;324.92;-34596.46
92198.32;311.26;-34077.19
92203.33;296.64;-33525.47
92208.35;281.08;-33006.19
92213.37;264.60;-32454.47
92218.37;247.39;-31935.20
92223.39;229.28;-31383.47
92228.40;210.50;-30831.75
92233.41;191.08;-30312.47
92238.42;171.03;-29760.75
92243.43;150.49;-29241.48
92248.46;129.41;-28689.75
92253.47;107.91;-28170.48
92258.49;86.12;-27618.75
92263.50;64.09;-27067.03
92268.51;41.79;-26547.76
92273.53;19.42;-25996.03
92278.53;-3.04;-25476.76
92283.56;-25.50;-25054.85
92288.57;-47.83;-24795.22
92293.58;-70.07;-24697.85
92298.59;-91.99;-24730.31
92303.60;-113.67;-24860.12
92308.61;-135.00;-25087.31
92313.63;-155.90;-25346.94
92318.64;-176.34;-25671.49
92323.65;-196.13;-26028.49
92328.67;-215.39;-26417.94
92333.68;-233.94;-26872.30
92338.70;-251.75;-27294.21
92343.71;-268.78;-27781.03
92348.72;-284.90;-28235.39
92353.75;-300.23;-28722.21
92358.75;-314.54;-29241.48
92363.78;-327.91;-29728.30
92368.78;-340.20;-30247.57
92373.81;-351.46;-30766.84
92378.82;-361.59;-31286.11
92383.83;-370.59;-31837.84
92388.84;-378.42;-32357.11
92393.84;-385.07;-32908.83
92398.86;-390.53;-33428.10
92403.88;-394.76;-33979.83
92408.89;-397.75;-34499.10
92413.90;-399.50;-35050.83
92418.92;-399.99;-35602.55
92423.94;-399.24;-36154.28
92428.95;-397.24;-36673.55
92433.96;-394.00;-37225.28
92438.97;-389.52;-37777.00
92443.98;-383.84;-38296.28
92449.00;-376.95;-38848.00
92454.00;-368.91;-39399.73
92459.02;-359.70;-39951.45
92464.03;-349.35;-40503.17
92469.04;-337.95;-41054.91
92474.05;-325.49;-41606.63
92479.07;-312.02;-42125.90
92484.08;-297.57;-42710.08
92489.10;-282.17;-43229.35
92494.11;-265.91;-43781.08
92499.13;-248.82;-44332.80
92504.13;-231.02;-44884.53
92509.15;-212.43;-45436.26
92514.16;-193.20;-45987.98
92519.17;-173.41;-46539.71
92524.18;-153.05;-47058.98
92529.19;-132.24;-47610.71
92534.21;-110.96;-48162.43
92539.23;-89.39;-48714.16
92544.25;-67.49;-49265.88
92549.25;-45.46;-49817.61
92554.25;-23.34;-50369.34
92559.28;-0.98;-50888.61
92564.29;21.26;-51440.33
92569.32;43.51;-51894.70
92574.32;65.54;-52154.33
92579.33;87.40;-52251.69
92584.35;108.97;-52251.69
92589.36;130.22;-52121.87
92594.38;151.06;-51927.15
92599.40;171.46;-51667.52
92604.40;191.27;-51375.42
92609.41;210.45;-51018.43
92614.43;229.09;-50628.97
92619.44;246.94;-50207.07
92624.47;264.09;-49785.16
92629.47;280.36;-49330.80
92634.49;295.76;-48876.43
92639.50;310.29;-48389.61
92644.52;323.83;-47902.80
92649.53;336.34;-47383.53
92654.53;347.86;-46896.71
92659.56;358.30;-46377.44
92664.57;367.61;-45858.16
92669.59;375.80;-45338.89
92674.60;382.82;-44819.62
92679.61;388.67;-44300.35
92684.62;393.31;-43781.08
92689.63;396.74;-43229.35
92694.64;398.96;-42710.08
92699.67;399.94;-42190.81
92704.67;399.70;-41639.08
92709.68;398.22;-41119.81
92714.70;395.52;-40568.09
92719.71;391.61;-40048.82
92724.73;386.49;-39529.54
92729.73;380.19;-38977.82
92734.75;372.72;-38426.09
92739.76;364.10;-37906.82
92744.78;354.35;-37355.09
92749.80;343.53;-36835.82
92754.82;331.64;-36284.10
92759.83;318.74;-35764.83
92764.83;304.92;-35213.10
92769.85;290.12;-34693.83
92774.87;274.40;-34142.10
92779.87;257.91;-33622.83
92784.90;240.55;-33071.10
92789.91;222.49;-32519.38
92794.93;203.78;-32000.11
92799.94;184.46;-31448.38
92804.95;164.55;-30896.66
92809.97;144.11;-30377.39
92815.00;123.19;-29858.11
92820.00;101.99;-29306.39
92825.03;80.43;-28754.66
92830.03;58.72;-28235.39
92835.04;36.76;-27683.66
92840.05;14.70;-27131.94
92845.07;-7.41;-26612.67
92850.09;-29.47;-26190.76
92855.09;-51.44;-25931.12
92860.10;-73.27;-25833.76
92865.11;-94.87;-25833.76
92870.13;-116.18;-25963.58
92875.14;-137.10;-26158.31
92880.14;-157.60;-26450.39
92885.16;-177.63;-26742.48
92890.17;-197.17;-27131.94
92895.20;-216.09;-27521.39
92900.21;-234.29;-27910.85
92905.22;-251.82;-28365.21
92910.23;-268.55;-28819.57
92915.24;-284.48;-29306.39
92920.26;-299.57;-29793.20
92925.27;-313.68;-30280.02
92930.28;-326.89;-30799.29
92935.30;-339.11;-31318.57
92940.31;-350.29;-31837.84
92945.32;-360.38;-32357.11
92950.32;-369.37;-32876.38
92955.34;-377.27;-33428.10
92960.35;-384.01;-33947.37
92965.36;-389.60;-34466.65
92970.37;-393.99;-35018.37
92975.39;-397.19;-35570.10
92980.40;-399.20;-36089.37
92985.41;-399.99;-36641.10
92990.42;-399.57;-37192.82
92995.42;-397.94;-37712.09
93000.44;-395.11;-38263.82
93005.44;-391.09;-38815.54
93010.45;-385.89;-39367.27
93015.46;-379.52;-39919.00
93020.46;-372.02;-40438.27
93025.50;-363.35;-40990.00
93030.50;-353.62;-41541.72
93035.51;-342.82;-42093.44
93040.53;-330.95;-42645.17
93045.54;-318.14;-43196.90
93050.57;-304.32;-43748.62
93055.57;-289.63;-44267.90
93060.59;-274.01;-44852.08
93065.60;-257.61;-45371.35
93070.61;-240.44;-45923.08
93075.62;-222.56;-46474.80
93080.64;-203.93;-47026.53
93085.65;-184.76;-47578.25
93090.66;-165.02;-48129.98
93095.67;-144.81;-48681.71
93100.68;-124.17;-49200.98
93105.70;-103.10;-49752.70
93110.71;-81.77;-50304.43
93115.72;-60.15;-50856.16
93120.74;-38.43;-51407.88
93125.75;-16.53;-51959.60
93130.77;5.44;-52511.33
93135.79;27.35;-52933.24
93140.80;49.19;-53192.87
93145.81;70.80;-53322.69
93150.83;92.28;-53290.24
93155.84;113.47;-53192.87
93160.85;134.29;-52998.15
93165.86;154.72;-52738.51
93170.88;174.68;-52413.97
93175.89;194.09;-52056.97
93180.89;212.91;-51667.52
93185.92;231.15;-51278.06
93190.92;248.67;-50823.69
93195.94;265.44;-50369.34
93200.96;281.41;-49914.97
93205.98;296.56;-49428.16
93210.99;310.78;-48941.34
93216.00;324.09;-48454.52
93221.03;336.45;-47935.25
93226.04;347.78;-47448.44
93231.06;358.05;-46929.16
93236.09;367.29;-46409.89
93241.07;375.36;-45890.62
93246.09;382.35;-45338.89
93251.10;388.20;-44819.62
93256.10;392.88;-44300.35
93261.13;396.40;-43748.62
93266.13;398.73;-43229.35
93271.15;399.87;-42710.08
93276.17;399.83;-42158.35
93281.18;398.58;-41639.08
93286.21;396.15;-41087.36
93291.21;392.54;-40568.09
93296.24;387.75;-40016.36
93301.25;381.82;-39497.09
93306.27;374.73;-38945.37
93311.28;366.56;-38426.09
93316.29;357.28;-37874.37
93321.30;346.96;-37322.64
93326.32;335.59;-36803.37
93331.33;323.20;-36284.10
93336.35;309.91;-35732.37
93341.36;295.65;-35180.64
93346.37;280.55;-34661.37
93351.39;264.61;-34109.65
93356.39;247.87;-33557.92
93361.42;230.42;-33038.65
93366.44;212.21;-32486.92
93371.46;193.41;-31967.65
93376.47;174.09;-31415.93
93381.47;154.26;-30896.66
93386.49;133.94;-30344.93
93391.50;113.23;-29793.20
93396.52;92.18;-29273.93
93401.53;70.91;-28722.21
93406.55;49.34;-28202.94
93411.56;27.70;-27651.21
93416.57;6.01;-27131.94
93421.59;-15.81;-26580.21
93426.60;-37.50;-26158.31
93431.61;-59.09;-25898.67
93436.62;-80.48;-25801.30
93441.64;-101.64;-25833.76
93446.64;-122.48;-25931.12
93451.67;-143.05;-26158.31
93456.67;-163.09;-26417.94
93461.70;-182.72;-26742.48
93466.71;-201.77;-27099.48
93471.73;-220.23;-27488.94
93476.74;-238.03;-27910.85
93481.76;-255.16;-28365.21
93486.79;-271.55;-28819.57
93491.79;-287.07;-29306.39
93496.82;-301.80;-29793.20
93501.82;-315.55;-30280.02
93506.84;-328.42;-30799.29
93511.86;-340.35;-31318.57
93516.86;-351.23;-31837.84
93521.88;-361.09;-32357.11
93526.89;-369.87;-32876.38
93531.90;-377.58;-33428.10
93536.92;-384.18;-33947.37
93541.92;-389.66;-34466.65
93546.94;-393.98;-35018.37
93551.95;-397.14;-35570.10
93556.96;-399.14;-36089.37
93561.97;-399.97;-36641.10
93566.99;-399.63;-37192.82
93572.00;-398.12;-37744.55
93577.01;-395.43;-38296.28
93582.03;-391.59;-38815.54
93587.03;-386.61;-39367.27
93592.05;-380.48;-39919.00
93597.07;-373.24;-40470.72
93602.07;-364.92;-41022.45
93607.09;-355.53;-41574.17
93612.12;-345.06;-42125.90
93617.12;-333.64;-42645.17
93622.14;-321.19;-43229.35
93627.14;-307.87;-43748.62
93632.15;-293.63;-44300.35
93637.17;-278.50;-44852.08
93642.17;-262.59;-45403.80
93647.19;-245.91;-45955.53
93652.21;-228.52;-46507.25
93657.22;-210.45;-47058.98
93662.24;-191.77;-47610.71
93667.25;-172.51;-48162.43
93672.26;-152.80;-48681.71
93677.27;-132.64;-49233.43
93682.29;-112.05;-49785.16
93687.30;-91.19;-50336.88
93692.31;-70.03;-50888.61
93697.33;-48.64;-51440.33
93702.35;-27.08;-51992.06
93707.35;-5.64;-52511.33
93712.36;15.94;-53095.51
93717.38;37.51;-53517.42
93722.39;58.91;-53777.05
93727.40;80.18;-53874.42
93732.42;101.16;-53874.42
93737.43;121.88;-53744.60
93742.45;142.27;-53549.87
93747.46;162.21;-53290.24
93752.48;181.70;-52965.70
93757.50;200.61;-52641.15
93762.51;218.95;-52251.69
93767.52;236.67;-51829.79
93772.53;253.68;-51407.88
93777.54;269.97;-50953.52
93782.57;285.49;-50466.70
93787.57;300.12;-49979.89
93792.60;313.96;-49493.07
93797.61;326.84;-49006.25
93802.60;338.74;-48486.98
93807.62;349.68;-47967.70
93812.64;359.62;-47480.89
93817.64;368.53;-46961.62
93822.65;376.34;-46409.89
93827.67;383.10;-45890.62
93832.67;388.71;-45371.35
93837.71;393.24;-44852.08
93842.71;396.60;-44332.80
93847.73;398.83;-43781.08
93852.75;399.90;-43261.81
93857.77;399.81;-42710.08
93862.78;398.57;-42190.81
93867.78;396.18;-41639.08
93872.81;392.63;-41119.81
93877.82;387.97;-40568.09
93882.84;382.17;-40048.82
93887.85;375.30;-39497.09
93892.85;367.34;-38977.82
93897.87;358.30;-38426.09
93902.88;348.24;-37906.82
93907.89;337.18;-37355.09
93912.91;325.16;-36803.37
93917.92;312.18;-36284.10
93922.93;298.34;-35732.37
93927.95;283.59;-35213.10
93932.96;268.06;-34661.37
93937.98;251.75;-34142.10
93943.00;234.74;-33590.37
93948.00;217.06;-33038.65
93953.01;198.74;-32519.38
93958.03;179.82;-31967.65
93963.05;160.42;-31415.93
93968.05;140.62;-30896.66
93973.08;120.31;-30344.93
93978.08;99.74;-29825.66
93983.09;78.88;-29273.93
93988.11;57.74;-28754.66
93993.12;36.51;-28202.94
93998.14;15.10;-27651.21
94003.15;-6.32;-27131.94
94008.17;-27.71;-26710.03
94013.17;-48.99;-26450.39
94018.17;-70.10;-26353.03
94023.21;-91.12;-26353.03
94028.21;-111.80;-26482.85
94033.22;-132.18;-26710.03
94038.24;-152.18;-26969.66
94043.25;-171.74;-27294.21
94048.27;-190.80;-27651.21
94053.28;-209.35;-28040.66
94058.29;-227.23;-28462.57
94063.32;-244.53;-28884.48
94068.32;-261.10;-29371.30
94073.33;-276.87;-29825.66
94078.34;-291.90;-30312.47
94083.35;-306.06;-30831.75
94088.37;-319.39;-31318.57
94093.38;-331.78;-31837.84
94098.39;-343.21;-32357.11
94103.39;-353.69;-32876.38
94108.41;-363.16;-33428.10
94113.43;-371.59;-33947.37
94118.43;-378.94;-34466.65
94123.46;-385.25;-35018.37
94128.46;-390.44;-35570.10
94133.49;-394.52;-36089.37
94138.50;-397.48;-36641.10
94143.50;-399.30;-37192.82
94148.53;-399.99;-37712.09
94153.53;-399.55;-38263.82
94158.54;-397.97;-38815.54
94163.56;-395.25;-39334.82
94168.57;-391.42;-39886.54
94173.59;-386.47;-40438.27
94178.59;-380.43;-40990.00
94183.62;-373.29;-41541.72
94188.64;-365.10;-42093.44
94193.65;-355.88;-42645.17
94198.66;-345.68;-43164.44
94203.67;-334.46;-43748.62
94208.69;-322.30;-44267.90
94213.71;-309.25;-44819.62
94218.71;-295.32;-45371.35
94223.74;-280.52;-45923.08
94228.75;-264.98;-46474.80
94233.78;-248.58;-47026.53
94238.78;-231.58;-47578.25
94243.79;-213.94;-48129.98
94248.82;-195.64;-48681.71
94253.82;-176.84;-49200.98
94258.84;-157.53;-49752.70
94263.84;-137.78;-50304.43
94268.85;-117.66;-50856.16
94273.88;-97.12;-51407.88
94278.89;-76.40;-51959.60
94283.90;-55.43;-52511.33
94288.91;-34.31;-53030.60
94293.92;-13.12;-53614.78
94298.95;8.17;-54134.05
94303.96;29.39;-54588.42
94308.98;50.50;-54848.05
94313.99;71.50;-54977.87
94319.00;92.26;-54977.87
94324.02;112.81;-54848.05
94329.03;133.05;-54653.33
94334.04;152.81;-54393.69
94339.06;172.23;-54101.60
94344.08;191.17;-53744.60
94349.10;209.53;-53355.15
94354.10;227.30;-52965.70
94359.13;244.46;-52511.33
94364.13;260.85;-52056.97
94369.16;276.60;-51602.60
94374.17;291.52;-51115.79
94379.17;305.61;-50628.97
94384.20;318.86;-50142.16
94389.20;331.17;-49622.88
94394.22;342.61;-49136.07
94399.25;353.08;-48616.79
94404.26;362.54;-48097.53
94409.28;370.98;-47578.25
94414.28;378.38;-47058.98
94419.30;384.71;-46507.25
94424.31;389.96;-45987.98
94429.32;394.13;-45436.26
94434.35;397.20;-44916.99
94439.36;399.14;-44397.71
94444.37;399.97;-43845.99
94449.39;399.68;-43326.72
94454.39;398.27;-42774.99
94459.41;395.75;-42255.72
94464.42;392.12;-41736.45
94469.43;387.40;-41184.72
94474.45;381.58;-40633.00
94479.46;374.72;-40113.72
94484.48;366.79;-39562.00
94489.48;357.87;-39042.73
94494.50;347.91;-38491.00
94499.51;337.03;-37971.73
94504.53;325.16;-37420.00
94509.54;312.42;-36868.27
94514.55;298.80;-36349.01
94519.57;284.32;-35797.28
94524.58;269.09;-35278.01
94529.60;253.08;-34726.28
94534.61;236.40;-34207.01
94539.64;219.00;-33655.28
94544.64;201.05;-33103.56
94549.67;182.49;-32584.29
94554.67;163.52;-32032.56
94559.69;144.04;-31480.84
94564.71;124.12;-30961.56
94569.72;103.90;-30409.84
94574.74;83.39;-29890.57
94579.75;62.71;-29338.84
94584.77;41.78;-28819.57
94589.78;20.75;-28267.84
94594.79;-0.31;-27716.12
94599.81;-21.41;-27294.21
94604.82;-42.36;-27067.03
94609.84;-63.28;-26937.21
94614.85;-83.99;-26969.66
94619.87;-104.49;-27099.48
94624.87;-124.65;-27294.21
94629.89;-144.50;-27553.85
94634.90;-163.88;-27878.39
94639.91;-182.86;-28235.39
94644.92;-201.29;-28624.84
94649.92;-219.20;-29046.75
94654.95;-236.52;-29501.11
94659.96;-253.11;-29955.48
94664.98;-269.10;-30442.29
94670.00;-284.28;-30896.66
94675.01;-298.70;-31415.93
94680.02;-312.26;-31935.20
94685.05;-325.00;-32422.02
94690.05;-336.77;-32941.28
94695.08;-347.67;-33493.01
94700.10;-357.59;-34012.29
94705.10;-366.50;-34531.55
94710.13;-374.43;-35083.28
94715.14;-381.29;-35602.55
94720.17;-387.13;-36154.28
94725.17;-391.87;-36673.55
94730.19;-395.55;-37225.28
94735.20;-398.13;-37777.00
94740.21;-399.61;-38328.73
94745.22;-399.99;-38848.00
94750.23;-399.27;-39399.73
94755.25;-397.45;-39951.45
94760.25;-394.53;-40503.17
94765.27;-390.53;-41022.45
94770.29;-385.46;-41606.63
94775.30;-379.33;-42125.90
94780.32;-372.16;-42677.63
94785.32;-363.97;-43229.35
94790.34;-354.76;-43781.08
94795.35;-344.61;-44332.80
94800.37;-333.48;-44884.53
94805.38;-321.46;-45436.26
94810.39;-308.55;-45955.53
94815.41;-294.77;-46539.71
94820.42;-280.23;-47058.98
94825.43;-264.91;-47610.71
94830.44;-248.87;-48162.43
94835.46;-232.11;-48714.16
94840.46;-214.77;-49265.88
94845.50;-196.75;-49817.61
94850.50;-178.28;-50369.34
94855.53;-159.28;-50921.06
94860.53;-139.89;-51472.78
94865.54;-120.09;-51992.06
94870.57;-99.95;-52543.78
94875.57;-79.61;-53095.51
94880.58;-59.01;-53647.24
94885.60;-38.23;-54198.96
94890.61;-17.36;-54750.69
94895.62;3.52;-55302.42
94900.64;24.40;-55724.32
94905.65;45.24;-55983.96
94910.66;65.94;-56081.32
94915.67;86.46;-56081.32
94920.69;106.74;-55983.96
94925.71;126.79;-55789.23
94930.72;146.38;-55562.05
94935.73;165.61;-55237.51
94940.74;184.36;-54880.51
94945.77;202.70;-54523.51
94950.77;220.37;-54101.60
94955.78;237.49;-53679.69
94960.80;253.99;-53225.33
94965.81;269.73;-52738.51
94970.83;284.80;-52251.69
94975.83;299.03;-51797.33
94980.85;312.50;-51278.06
94985.85;325.07;-50791.25
94990.89;336.81;-50271.97
94995.89;347.58;-49752.70
95000.92;357.45;-49233.43
95005.92;366.30;-48714.16
95010.92;374.17;-48194.89
95015.94;381.02;-47675.61
95020.95;386.84;-47123.89
95025.96;391.61;-46604.62
95030.98;395.33;-46085.35
95035.99;397.97;-45533.62
95041.00;399.52;-45014.35
95046.02;400.00;-44462.62
95051.03;399.39;-43943.35
95056.04;397.70;-43424.08
95061.06;394.92;-42872.35
95066.07;391.09;-42320.63
95071.09;386.18;-41801.35
95076.10;380.24;-41249.63
95081.10;373.28;-40730.36
95086.12;365.29;-40178.63
95091.14;356.32;-39659.36
95096.17;346.37;-39107.64
95101.17;335.51;-38555.91
95106.19;323.72;-38036.64
95111.20;311.09;-37517.36
95116.21;297.62;-36965.64
95121.22;283.34;-36413.91
95126.22;268.30;-35894.64
95131.25;252.50;-35342.92
95136.25;236.08;-34791.19
95141.28;218.94;-34271.92
95146.31;201.24;-33752.65
95151.32;183.02;-33200.92
95156.34;164.28;-32649.20
95161.35;145.13;-32129.92
95166.37;125.60;-31578.20
95171.39;105.70;-31026.48
95176.39;85.57;-30507.20
95181.42;65.14;-29955.48
95186.42;44.60;-29436.21
95191.42;23.98;-28884.48
95196.46;3.20;-28365.21
95201.47;-17.58;-27813.48
95206.49;-38.26;-27391.57
95211.49;-58.82;-27131.94
95216.51;-79.28;-27034.57
95221.52;-99.46;-27067.03
95226.53;-119.41;-27164.39
95231.54;-139.00;-27359.12
95236.54;-158.21;-27618.75
95241.57;-177.03;-27943.30
95246.58;-195.40;-28300.30
95251.61;-213.26;-28689.75
95256.61;-230.45;-29111.66
95261.63;-247.09;-29566.02
95266.64;-263.04;-30020.39
95271.65;-278.24;-30507.20
95276.67;-292.76;-30994.02
95281.68;-306.47;-31480.84
95286.71;-319.39;-32000.11
95291.71;-331.40;-32486.92
95296.72;-342.53;-33006.19
95301.75;-352.77;-33557.92
95306.76;-362.05;-34077.19
95311.76;-370.34;-34596.46
95316.78;-377.67;-35148.19
95321.78;-383.96;-35667.46
95326.80;-389.24;-36219.19
95331.82;-393.49;-36738.46
95336.83;-396.68;-37290.19
95341.85;-398.81;-37841.91
95346.86;-399.87;-38361.18
95351.88;-399.86;-38912.91
95356.89;-398.79;-39464.63
95361.91;-396.65;-40016.36
95366.92;-393.46;-40568.09
95371.92;-389.22;-41119.81
95376.95;-383.94;-41671.54
95381.96;-377.65;-42190.81
95386.96;-370.34;-42742.53
95391.98;-362.05;-43294.26
95396.99;-352.79;-43845.99
95402.00;-342.62;-44397.71
95407.02;-331.52;-44949.44
95412.03;-319.53;-45501.17
95417.03;-306.72;-46020.44
95422.05;-293.06;-46572.16
95427.06;-278.68;-47123.89
95432.07;-263.51;-47675.61
95437.08;-247.67;-48227.34
95442.10;-231.15;-48779.07
95447.12;-213.97;-49330.80
95452.13;-196.33;-49882.52
95457.16;-178.06;-50434.25
95462.16;-159.40;-50985.97
95467.17;-140.31;-51537.70
95472.18;-120.83;-52056.97
95477.21;-101.01;-52608.69
95482.21;-81.01;-53160.42
95487.21;-60.77;-53712.15
95492.25;-40.25;-54263.87
95497.25;-19.78;-54815.60
95502.28;0.87;-55367.32
95507.28;21.38;-55789.23
95512.31;41.94;-56048.87
95517.32;62.32;-56178.69
95522.32;82.55;-56146.23
95527.35;102.58;-56048.87
95532.35;122.27;-55854.14
95537.38;141.74;-55594.51
95542.39;160.74;-55269.96
95547.40;179.38;-54912.96
95552.42;197.52;-54523.51
95557.43;215.12;-54101.60
95562.45;232.17;-53679.69
95567.46;248.59;-53225.33
95572.46;264.33;-52770.96
95577.48;279.40;-52284.15
95582.50;293.73;-51797.33
95587.50;307.26;-51278.06
95592.52;320.00;-50791.25
95597.52;331.87;-50271.97
95602.54;342.92;-49752.70
95607.55;353.00;-49233.43
95612.57;362.20;-48714.16
95617.57;370.42;-48194.89
95622.58;377.67;-47675.61
95627.60;383.94;-47123.89
95632.63;389.20;-46604.62
95637.64;393.41;-46085.35
95642.64;396.60;-45533.62
95647.67;398.75;-45014.35
95652.67;399.84;-44462.62
95657.68;399.89;-43943.35
95662.70;398.89;-43391.62
95667.71;396.84;-42872.35
95672.74;393.74;-42320.63
95677.75;389.62;-41801.35
95682.76;384.47;-41249.63
95687.78;378.30;-40697.91
95692.79;371.16;-40178.63
95697.81;363.03;-39626.91
95702.83;353.94;-39107.64
95707.85;343.95;-38555.91
95712.85;333.06;-38036.64
95717.87;321.30;-37484.91
95722.88;308.69;-36933.19
95727.89;295.27;-36413.91
95732.90;281.11;-35862.19
95737.92;266.15;-35342.92
95742.94;250.53;-34791.19
95747.96;234.23;-34271.92
95752.96;217.41;-33720.19
95757.97;199.99;-33168.47
95762.98;182.02;-32649.20
95768.00;163.55;-32097.47
95773.01;144.72;-31545.75
95778.02;125.51;-31026.48
95783.03;105.95;-30474.75
95788.05;86.08;-29955.48
95793.06;66.08;-29403.75
95798.08;45.80;-28884.48
95803.09;25.47;-28332.75
95808.11;5.00;-27781.03
95813.14;-15.44;-27261.76
95818.15;-35.81;-26807.39
95823.17;-56.13;-26580.21
95828.18;-76.22;-26482.85
95833.20;-96.18;-26482.85
95838.21;-115.86;-26612.67
95843.24;-135.26;-26807.39
95848.25;-154.28;-27067.03
95853.26;-172.90;-27391.57
95858.27;-191.04;-27781.03
95863.28;-208.70;-28170.48
95868.29;-225.80;-28559.94
95873.30;-242.33;-29014.30
95878.32;-258.21;-29468.66
95883.32;-273.44;-29955.48
95888.34;-287.96;-30442.29
95893.35;-301.71;-30961.56
95898.37;-314.73;-31448.38
95903.38;-326.85;-31967.65
95908.39;-338.17;-32486.92
95913.39;-348.59;-33006.19
95918.42;-358.13;-33525.47
95923.42;-366.74;-34077.19
95928.43;-374.37;-34596.46
95933.46;-381.07;-35148.19
95938.46;-386.75;-35667.46
95943.50;-391.46;-36219.19
95948.50;-395.13;-36770.91
95953.51;-397.78;-37322.64
95958.52;-399.40;-37841.91
95963.54;-400.00;-38393.64
95968.56;-399.55;-38945.37
95973.57;-398.07;-39464.63
95978.58;-395.57;-40016.36
95983.58;-392.06;-40568.09
95988.60;-387.51;-41119.81
95993.64;-381.95;-41671.54
95998.64;-375.43;-42223.26
96003.65;-367.94;-42774.99
96008.67;-359.47;-43294.26
96013.68;-350.13;-43878.44
96018.70;-339.86;-44397.71
96023.71;-328.70;-44949.44
96028.73;-316.71;-45501.17
96033.75;-303.89;-46052.89
96038.75;-290.34;-46604.62
96043.78;-275.96;-47156.34
96048.78;-260.94;-47708.07
96053.82;-245.18;-48259.80
96058.82;-228.83;-48811.52
96063.85;-211.87;-49330.80
96068.85;-194.42;-49914.97
96073.87;-176.45;-50434.25
96078.89;-158.02;-50985.97
96083.89;-139.22;-51537.70
96088.90;-120.04;-52089.42
96093.92;-100.55;-52641.15
96098.93;-80.80;-53192.87
96103.94;-60.88;-53744.60
96108.95;-40.77;-54263.87
96113.96;-20.57;-54848.05
96118.97;-0.37;-55367.32
96123.99;19.90;-55919.05
96129.00;40.07;-56340.96
96134.00;60.16;-56633.05
96139.01;80.05;-56730.41
96144.04;99.82;-56730.41
96149.04;119.28;-56600.60
96154.05;138.40;-56373.41
96159.06;157.21;-56113.78
96164.07;175.57;-55821.69
96169.08;193.52;-55432.23
96174.10;211.00;-55042.78
96179.11;227.91;-54653.33
96184.13;244.27;-54198.96
96189.14;259.92;-53744.60
96194.15;274.96;-53290.24
96199.17;289.31;-52803.42
96204.18;302.90;-52316.61
96209.19;315.71;-51797.33
96214.21;327.73;-51310.51
96219.22;338.87;-50791.25
96224.23;349.17;-50271.97
96229.25;358.58;-49752.70
96234.25;367.07;-49233.43
96239.28;374.64;-48714.16
96244.29;381.23;-48162.43
96249.30;386.85;-47643.16
96254.32;391.49;-47123.89
96259.33;395.14;-46604.62
96264.35;397.77;-46052.89
96269.35;399.39;-45533.62
96274.37;400.00;-44981.89
96279.39;399.58;-44462.62
96284.40;398.15;-43910.89
96289.41;395.71;-43391.62
96294.42;392.27;-42839.90
96299.44;387.81;-42320.63
96304.46;382.38;-41768.90
96309.47;375.97;-41217.18
96314.49;368.61;-40697.91
96319.50;360.33;-40146.18
96324.50;351.13;-39626.91
96329.53;341.02;-39075.18
96334.53;330.08;-38555.91
96339.56;318.25;-38004.18
96344.57;305.65;-37452.46
96349.57;292.31;-36933.19
96354.58;278.20;-36381.46
96359.60;263.35;-35862.19
96364.61;247.89;-35310.46
96369.62;231.80;-34791.19
96374.64;215.11;-34239.46
96379.65;197.88;-33687.74
96384.67;180.11;-33168.47
96389.68;161.92;-32616.74
96394.70;143.32;-32065.02
96399.71;124.33;-31545.75
96404.72;105.12;-30994.02
96409.73;85.58;-30474.75
96414.74;65.87;-29923.02
96419.76;45.92;-29403.75
96424.77;25.92;-28852.02
96429.78;5.84;-28332.75
96434.78;-14.23;-27781.03
96439.79;-34.27;-27359.12
96444.81;-54.24;-27099.48
96449.82;-74.05;-27002.12
96454.84;-93.72;-27002.12
96459.85;-113.15;-27131.94
96464.87;-132.26;-27326.66
96469.88;-151.02;-27586.30
96474.90;-169.47;-27878.39
96479.91;-187.38;-28235.39
96484.93;-204.92;-28624.84
96489.94;-221.87;-29046.75
96494.95;-238.26;-29501.11
96499.97;-254.12;-29955.48
96505.00;-269.30;-30409.84
96510.00;-283.79;-30896.66
96515.02;-297.57;-31415.93
96520.03;-310.61;-31902.75
96525.05;-322.85;-32422.02
96530.07;-334.30;-32941.28
96535.07;-344.86;-33460.56
96540.09;-354.58;-34012.29
96545.11;-363.43;-34531.55
96550.13;-371.34;-35050.83
