t;u;theta_1
119919.46;-100.19;20998.04
119929.49;-87.94;20511.23
119939.50;-75.62;20024.41
119949.50;-63.23;19537.59
119959.51;-50.76;19018.32
119969.53;-38.24;18563.96
119979.55;-25.69;18077.14
119989.55;-13.13;17590.32
119999.56;-0.56;17135.96
120009.59;12.04;16681.60
120019.60;24.62;16292.14
120029.61;37.17;15902.69
120039.63;49.68;15578.15
120049.64;62.15;15318.51
120059.66;74.56;15058.87
120069.67;86.89;14864.15
120079.69;99.17;14734.33
120089.71;111.32;14604.51
120099.72;123.37;14539.60
120109.72;135.28;14474.69
120119.74;147.07;14474.69
120129.75;158.72;14507.15
120139.76;170.22;14539.60
120149.76;181.53;14604.51
120159.77;192.67;14701.87
120169.78;203.63;14799.24
120179.81;214.39;14929.06
120189.82;224.94;15058.87
120199.82;235.25;15253.60
120209.83;245.34;15448.33
120219.85;255.20;15643.05
120229.85;264.78;15870.24
120239.87;274.11;16097.42
120249.86;283.17;16357.05
120259.89;291.95;16649.14
120269.90;300.44;16941.23
120279.90;308.62;17265.78
120289.92;316.52;17557.87
120299.93;324.08;17914.87
120309.94;331.32;18239.41
120319.96;338.25;18596.41
120329.98;344.83;18953.41
120340.00;351.07;19342.87
120350.00;356.96;19764.77
120360.02;362.49;20154.23
120370.03;367.66;20576.13
120380.04;372.45;20998.04
120390.04;376.88;21452.41
120400.06;380.94;21906.77
120410.07;384.61;22361.13
120420.08;387.89;22815.49
120430.09;390.79;23269.86
120440.09;393.29;23756.67
120450.10;395.41;24211.04
120460.13;397.12;24730.31
120470.13;398.44;25217.12
120480.14;399.36;25703.94
120490.15;399.88;26223.21
120500.17;399.99;26742.48
120510.19;399.70;27229.30
120520.19;399.01;27748.57
120530.20;397.93;28267.84
120540.21;396.43;28787.12
120550.24;394.54;29306.39
120560.25;392.25;29825.66
120570.26;389.57;30377.39
120580.27;386.49;30896.66
120590.28;383.03;31415.93
120600.29;379.18;31967.65
120610.31;374.94;32519.38
120620.32;370.32;33038.65
120630.33;365.34;33590.37
120640.35;359.98;34109.65
120650.36;354.25;34661.37
120660.37;348.17;35180.64
120670.39;341.74;35732.37
120680.39;334.95;36251.64
120690.41;327.83;36803.37
120700.42;320.38;37322.64
120710.45;312.60;37874.37
120720.46;304.50;38426.09
120730.46;296.09;38977.82
120740.47;287.38;39497.09
120750.49;278.38;40048.82
120760.50;269.10;40568.09
120770.51;259.55;41087.36
120780.52;249.72;41639.08
120790.53;239.65;42158.35
120800.57;229.29;42677.63
120810.58;218.75;43229.35
120820.59;207.97;43748.62
120830.60;196.97;44267.90
120840.61;185.78;44787.17
120850.63;174.39;45306.44
120860.64;162.82;45825.71
120870.67;151.07;46344.98
120880.67;139.20;46864.25
120890.68;127.17;47351.07
120900.69;115.00;47837.89
120910.70;102.73;48357.16
120920.72;90.33;48843.98
120930.73;77.86;49330.80
120940.75;65.28;49850.07
120950.76;52.64;50336.88
120960.78;39.95;50823.69
120970.80;27.22;51310.51
120980.82;14.43;51797.33
120990.82;1.67;52251.69
121000.84;-11.13;52706.06
121010.85;-23.88;53127.97
121020.86;-36.64;53484.96
121030.88;-49.35;53809.51
121040.87;-62.01;54101.60
121050.90;-74.63;54361.24
121060.92;-87.16;54555.96
121070.92;-99.60;54718.23
121080.94;-111.95;54848.05
121090.95;-124.17;54912.96
121100.96;-136.28;54977.87
121110.97;-148.25;54977.87
121120.97;-160.06;54945.42
121130.99;-171.70;54912.96
121141.00;-183.19;54848.05
121151.00;-194.48;54750.69
121161.02;-205.58;54653.33
121171.03;-216.47;54523.51
121181.04;-227.14;54361.24
121191.06;-237.58;54198.96
121201.07;-247.78;54004.24
121211.09;-257.72;53777.05
121221.10;-267.40;53549.87
121231.11;-276.80;53322.69
121241.12;-285.92;53063.06
121251.14;-294.74;52770.96
121261.15;-303.28;52478.88
121271.14;-311.47;52186.79
121281.16;-319.36;51862.24
121291.18;-326.94;51537.70
121301.18;-334.16;51180.70
121311.20;-341.05;50791.25
121321.21;-347.59;50434.25
121331.22;-353.77;50044.79
121341.25;-359.59;49622.88
121351.26;-365.04;49200.98
121361.28;-370.11;48779.07
121371.29;-374.79;48324.70
121381.31;-379.09;47902.80
121391.32;-383.00;47448.44
121401.32;-386.51;46994.07
121411.34;-389.63;46539.71
121421.36;-392.34;46052.89
121431.37;-394.64;45566.08
121441.39;-396.54;45079.26
121451.40;-398.02;44592.44
121461.42;-399.10;44105.62
121471.42;-399.75;43586.35
121481.43;-400.00;43067.08
121491.43;-399.83;42547.81
121501.46;-399.24;42028.54
121511.46;-398.24;41541.72
121521.47;-396.83;41022.45
121531.48;-395.01;40503.17
121541.50;-392.77;39983.91
121551.52;-390.12;39432.18
121561.53;-387.07;38912.91
121571.53;-383.62;38361.18
121581.55;-379.76;37841.91
121591.56;-375.51;37290.19
121601.57;-370.87;36738.46
121611.58;-365.84;36219.19
121621.59;-360.44;35667.46
121631.61;-354.64;35148.19
121641.61;-348.49;34596.46
121651.63;-341.97;34077.19
121661.64;-335.09;33525.47
121671.65;-327.85;32973.74
121681.66;-320.29;32454.47
121691.67;-312.37;31902.75
121701.67;-304.14;31351.02
121711.69;-295.60;30831.75
121721.70;-286.73;30280.02
121731.71;-277.56;29728.30
121741.72;-268.10;29209.02
121751.75;-258.36;28689.75
121761.75;-248.34;28170.48
121771.77;-238.07;27651.21
121781.78;-227.52;27099.48
121791.80;-216.77;26580.21
121801.81;-205.77;26060.94
121811.82;-194.56;25541.67
121821.82;-183.14;24989.94
121831.85;-171.53;24470.67
121841.85;-159.73;23951.40
121851.86;-147.78;23464.58
121861.87;-135.66;22945.31
121871.89;-123.39;22458.50
121881.90;-110.99;21939.22
121891.92;-98.47;21452.41
121901.91;-85.87;20965.59
121911.93;-73.15;20478.77
121921.94;-60.36;19991.95
121931.95;-47.50;19472.68
121941.96;-34.59;18985.87
121951.96;-21.65;18499.05
121961.98;-8.67;18044.69
121972.00;4.31;17590.32
121982.00;17.30;17168.41
121992.02;30.27;16811.42
122002.03;43.19;16454.42
122012.04;56.10;16162.33
122022.05;68.92;15902.69
122032.07;81.69;15707.96
122042.08;94.37;15545.69
122052.09;106.96;15415.87
122062.10;119.43;15350.96
122072.10;131.78;15318.51
122082.13;143.99;15318.51
122092.14;156.06;15318.51
122102.15;167.96;15350.96
122112.16;179.68;15448.33
122122.17;191.20;15513.24
122132.19;202.55;15643.05
122142.21;213.67;15772.87
122152.21;224.55;15935.14
122162.22;235.21;16097.42
122172.23;245.63;16292.14
122182.24;255.76;16519.33
122192.25;265.65;16746.51
122202.27;275.25;17006.15
122212.28;284.58;17265.78
122222.30;293.59;17525.41
122232.32;302.29;17849.96
122242.33;310.67;18142.05
122252.35;318.73;18466.59
122262.35;326.44;18823.59
122272.36;333.81;19180.59
122282.39;340.82;19537.59
122292.39;347.47;19927.04
122302.41;353.76;20316.50
122312.42;359.66;20705.95
122322.44;365.19;21127.86
122332.46;370.33;21549.77
122342.46;375.05;22004.13
122352.47;379.40;22426.04
122362.48;383.33;22880.40
122372.50;386.87;23334.76
122382.51;389.98;23821.58
122392.52;392.68;24275.94
122402.53;394.96;24762.76
122412.54;396.82;25249.58
122422.56;398.25;25736.39
122432.57;399.26;26223.21
122442.57;399.84;26742.48
122452.59;400.00;27261.76
122462.60;399.72;27781.03
122472.60;399.02;28267.84
122482.62;397.89;28787.12
122492.64;396.33;29306.39
122502.65;394.35;29825.66
122512.67;391.94;30344.93
122522.67;389.11;30896.66
122532.69;385.87;31415.93
122542.69;382.21;31935.20
122552.70;378.14;32486.92
122562.72;373.66;33038.65
122572.75;368.78;33557.92
122582.75;363.50;34077.19
122592.76;357.83;34628.92
122602.76;351.78;35180.64
122612.78;345.34;35699.92
122622.78;338.54;36219.19
122632.79;331.37;36770.91
122642.80;323.84;37322.64
122652.82;315.96;37841.91
122662.83;307.73;38393.64
122672.84;299.17;38945.37
122682.85;290.29;39464.63
122692.87;281.10;40016.36
122702.89;271.59;40535.63
122712.89;261.80;41087.36
122722.91;251.72;41606.63
122732.92;241.36;42125.90
122742.94;230.74;42645.17
122752.95;219.87;43164.44
122762.96;208.76;43683.71
122772.97;197.43;44202.99
122782.98;185.89;44722.26
122792.99;174.14;45241.53
122803.00;162.21;45760.80
122813.00;150.09;46280.07
122823.02;137.80;46799.35
122833.05;125.34;47286.16
122843.06;112.76;47772.98
122853.07;100.06;48292.25
122863.09;87.25;48779.07
122873.10;74.34;49265.88
122883.10;61.37;49752.70
122893.11;48.30;50239.52
122903.14;35.19;50726.33
122913.14;22.03;51213.15
122923.14;8.86;51699.97
122933.14;-4.33;52154.33
122943.17;-17.52;52576.24
122953.17;-30.70;52933.24
122963.20;-43.84;53257.78
122973.20;-56.94;53549.87
122983.21;-69.96;53809.51
122993.23;-82.94;54004.24
123003.24;-95.80;54198.96
123013.24;-108.57;54328.78
123023.26;-121.23;54393.69
123033.27;-133.76;54458.60
123043.28;-146.12;54458.60
123053.29;-158.36;54426.14
123063.29;-170.38;54393.69
123073.31;-182.25;54328.78
123083.32;-193.94;54231.42
123093.33;-205.39;54134.05
123103.35;-216.63;54004.24
123113.35;-227.64;53841.96
123123.36;-238.39;53679.69
123133.37;-248.88;53484.96
123143.39;-259.12;53257.78
123153.41;-269.07;53030.60
123163.42;-278.72;52803.42
123173.43;-288.07;52543.78
123183.45;-297.10;52251.69
123193.46;-305.79;51959.60
123203.47;-314.18;51667.52
123213.48;-322.20;51342.97
123223.48;-329.88;50985.97
123233.50;-337.20;50628.97
123243.52;-344.15;50271.97
123253.53;-350.72;49882.52
123263.54;-356.90;49493.07
123273.55;-362.69;49071.16
123283.58;-368.10;48649.25
123293.58;-373.08;48227.34
123303.60;-377.67;47805.43
123313.63;-381.84;47351.07
123323.63;-385.58;46896.71
123333.64;-388.90;46442.34
123343.66;-391.80;45987.98
123353.68;-394.26;45501.17
123363.69;-396.28;45046.80
123373.69;-397.87;44527.53
123383.71;-399.02;44040.71
123393.72;-399.73;43553.90
123403.72;-400.00;43034.62
123413.74;-399.82;42515.35
123423.75;-399.21;41996.08
123433.77;-398.15;41476.81
123443.79;-396.65;40990.00
123453.81;-394.71;40470.72
123463.82;-392.33;39919.00
123473.82;-389.52;39399.73
123483.84;-386.28;38880.45
123493.85;-382.61;38361.18
123503.87;-378.51;37809.46
123513.87;-374.00;37257.73
123523.89;-369.07;36738.46
123533.90;-363.72;36186.73
123543.92;-357.97;35667.46
123553.92;-351.83;35115.74
123563.94;-345.29;34596.46
123573.95;-338.37;34077.19
123583.96;-331.07;33525.47
123593.98;-323.40;33006.19
123603.99;-315.36;32454.47
123614.00;-306.98;31935.20
123624.01;-298.25;31383.47
123634.03;-289.19;30831.75
123644.04;-279.81;30312.47
123654.05;-270.13;29760.75
123664.07;-260.11;29241.48
123674.07;-249.83;28722.21
123684.09;-239.24;28202.94
123694.10;-228.42;27683.66
123704.10;-217.34;27131.94
123714.12;-205.98;26612.67
123724.14;-194.40;26093.40
123734.15;-182.61;25574.12
123744.17;-170.61;25054.85
123754.17;-158.44;24535.58
123764.18;-146.06;24048.76
123774.21;-133.51;23529.49
123784.22;-120.82;23042.67
123794.23;-107.99;22555.86
123804.23;-95.06;22069.04
123814.25;-82.00;21549.77
123824.27;-68.85;21062.95
123834.28;-55.62;20576.13
123844.30;-42.30;20089.32
123854.30;-28.98;19602.50
123864.32;-15.60;19115.68
123874.33;-2.20;18628.87
123884.34;11.21;18174.50
123894.37;24.63;17785.05
123904.38;37.97;17395.60
123914.39;51.32;17071.05
123924.41;64.60;16811.42
123934.41;77.78;16551.78
123944.43;90.90;16357.05
123954.43;103.92;16194.78
123964.44;116.80;16064.96
123974.46;129.59;16000.05
123984.47;142.20;15935.14
123994.49;154.70;15935.14
124004.50;166.98;15967.60
124014.50;179.09;16000.05
124024.51;190.98;16032.51
124034.53;202.70;16129.87
124044.52;214.15;16227.23
124054.53;225.39;16357.05
124064.56;236.37;16486.87
124074.58;247.10;16681.60
124084.60;257.54;16843.87
124094.61;267.69;17071.05
124104.62;277.52;17298.23
124114.62;287.05;17525.41
124124.64;296.26;17785.05
124134.64;305.14;18077.14
124144.65;313.66;18369.23
124154.67;321.84;18693.78
124164.67;329.66;19018.32
124174.68;337.09;19375.32
124184.71;344.16;19732.32
124194.71;350.82;20089.32
124204.72;357.10;20478.77
124214.75;362.98;20868.23
124224.75;368.43;21257.68
124234.77;373.47;21679.59
124244.77;378.09;22101.50
124254.78;382.27;22555.86
124264.80;386.03;22977.76
124274.81;389.34;23432.13
124284.81;392.21;23886.49
124294.82;394.64;24340.85
124304.85;396.62;24827.67
124314.85;398.14;25314.49
124324.86;399.22;25801.30
124334.87;399.83;26288.12
124344.89;400.00;26807.39
124354.90;399.70;27326.66
124364.92;398.95;27813.48
124374.93;397.74;28332.75
124384.93;396.08;28852.02
124394.96;393.97;29338.84
124404.96;391.40;29858.11
124414.97;388.39;30377.39
124424.99;384.93;30929.11
124434.99;381.04;31448.38
124445.00;376.71;31967.65
124455.01;371.94;32519.38
124465.03;366.75;33038.65
124475.03;361.14;33590.37
124485.04;355.11;34109.65
124495.05;348.67;34661.37
124505.07;341.83;35180.64
124515.08;334.60;35699.92
124525.08;326.99;36219.19
124535.10;319.00;36770.91
124545.10;310.64;37322.64
124555.12;301.92;37841.91
124565.14;292.85;38393.64
124575.14;283.44;38912.91
124585.15;273.72;39464.63
124595.17;263.66;39983.91
124605.19;253.30;40503.17
124615.21;242.65;41022.45
124625.21;231.74;41541.72
124635.22;220.54;42060.99
124645.24;209.08;42580.26
124655.25;197.38;43099.53
124665.26;185.46;43618.81
124675.28;173.31;44138.08
124685.29;160.97;44657.35
124695.31;148.41;45176.62
124705.32;135.72;45695.89
124715.32;122.86;46182.71
124725.34;109.85;46701.98
124735.36;96.69;47188.80
124745.38;83.43;47675.61
124755.39;70.08;48162.43
124765.41;56.64;48649.25
124775.42;43.14;49136.07
124785.43;29.58;49590.43
124795.45;15.99;50077.25
124805.47;2.37;50564.06
124815.47;-11.25;51050.88
124825.48;-24.84;51440.33
124835.49;-38.42;51797.33
124845.50;-51.96;52154.33
124855.52;-65.44;52446.42
124865.53;-78.85;52673.60
124875.53;-92.15;52900.78
124885.55;-105.36;53030.60
124895.57;-118.47;53160.42
124905.57;-131.41;53225.33
124915.57;-144.20;53257.78
124925.60;-156.86;53257.78
124935.61;-169.33;53225.33
124945.63;-181.59;53192.87
124955.64;-193.65;53127.97
124965.64;-205.47;53030.60
124975.66;-217.06;52900.78
124985.67;-228.43;52770.96
124995.68;-239.49;52608.69
125005.70;-250.29;52446.42
125015.71;-260.81;52251.69
125025.73;-271.03;52024.51
125035.74;-280.91;51797.33
125045.75;-290.48;51537.70
125055.76;-299.71;51245.61
125065.77;-308.60;50953.52
125075.78;-317.11;50661.42
125085.78;-325.26;50336.88
125095.80;-333.04;50012.33
125105.82;-340.43;49655.34
125115.83;-347.41;49265.88
125125.84;-353.99;48908.89
125135.85;-360.16;48519.43
125145.86;-365.91;48097.53
125155.89;-371.23;47708.07
125165.89;-376.11;47286.16
125175.91;-380.56;46831.80
125185.92;-384.55;46409.89
125195.92;-388.10;45955.53
125205.93;-391.19;45501.17
125215.95;-393.82;45046.80
125225.97;-395.99;44559.98
125235.98;-397.69;44073.17
125245.99;-398.93;43586.35
125256.00;-399.70;43099.53
125266.01;-400.00;42580.26
125276.03;-399.82;42060.99
125286.04;-399.18;41574.17
125296.04;-398.06;41087.36
125306.07;-396.48;40568.09
125316.07;-394.43;40048.82
125326.10;-391.90;39529.54
125336.10;-388.93;39010.27
125346.10;-385.49;38491.00
125356.13;-381.59;37939.27
125366.12;-377.25;37387.55
125376.14;-372.45;36868.27
125386.16;-367.22;36316.55
125396.17;-361.55;35797.28
125406.17;-355.45;35278.01
125416.18;-348.93;34726.28
125426.20;-342.00;34207.01
125436.21;-334.66;33687.74
125446.21;-326.92;33136.01
125456.24;-318.78;32584.29
125466.25;-310.29;32065.02
125476.26;-301.41;31513.29
125486.27;-292.17;30994.02
125496.28;-282.59;30442.29
125506.31;-272.67;29923.02
125516.32;-262.42;29371.30
125526.32;-251.86;28852.02
125536.35;-240.98;28332.75
125546.36;-229.85;27813.48
125556.37;-218.42;27294.21
125566.38;-206.74;26774.94
125576.39;-194.80;26255.67
125586.42;-182.63;25736.39
125596.42;-170.24;25217.12
125606.43;-157.65;24697.85
125616.44;-144.86;24178.58
125626.46;-131.92;23659.31
125636.46;-118.80;23172.49
125646.47;-105.54;22685.67
125656.48;-92.15;22198.86
125666.50;-78.67;21679.59
125676.50;-65.07;21192.77
125686.53;-51.37;20705.95
125696.52;-37.67;20251.59
125706.55;-23.85;19732.32
125716.56;-10.03;19277.95
125726.57;3.80;18791.14
125736.57;17.62;18369.23
125746.58;31.43;18012.23
125756.60;45.21;17655.23
125766.60;58.94;17395.60
125776.61;72.58;17135.96
125786.63;86.15;16941.23
125796.64;99.63;16746.51
125806.66;113.00;16649.14
125816.67;126.21;16551.78
125826.67;139.28;16519.33
125836.71;152.21;16519.33
125846.71;164.94;16551.78
125856.72;177.46;16616.69
125866.73;189.78;16714.05
125876.75;201.87;16811.42
125886.75;213.73;16941.23
125896.78;225.33;17071.05
125906.78;236.66;17265.78
125916.78;247.69;17428.05
125926.79;258.44;17655.23
125936.82;268.88;17882.41
125946.81;278.99;18109.59
125956.82;288.78;18369.23
125966.83;298.20;18661.32
125976.85;307.30;18953.41
125986.86;316.01;19277.95
125996.88;324.34;19602.50
126006.89;332.27;19927.04
126016.89;339.81;20284.05
126026.90;346.94;20673.50
126036.93;353.66;21030.50
126046.94;359.94;21419.95
126056.95;365.79;21841.86
126066.96;371.20;22263.77
126076.99;376.17;22653.22
126087.00;380.67;23107.58
126097.02;384.72;23529.49
126107.03;388.30;23983.85
126117.03;391.41;24438.22
126127.07;394.04;24925.03
126137.07;396.20;25379.40
126147.08;397.87;25866.21
126157.07;399.07;26353.03
126167.10;399.78;26839.85
126177.10;400.00;27359.12
126187.12;399.74;27845.93
126197.13;398.99;28365.21
126207.14;397.76;28884.48
126217.15;396.04;29371.30
126227.16;393.84;29890.57
126237.17;391.16;30409.84
126247.18;388.00;30929.11
126257.19;384.37;31448.38
126267.21;380.27;31967.65
126277.22;375.70;32519.38
126287.25;370.68;33038.65
126297.25;365.21;33557.92
126307.25;359.29;34109.65
126317.28;352.91;34628.92
126327.29;346.13;35148.19
126337.32;338.90;35699.92
126347.31;331.27;36219.19
126357.32;323.23;36738.46
126367.35;314.79;37257.73
126377.34;305.98;37809.46
126387.36;296.76;38328.73
126397.37;287.19;38880.45
126407.39;277.29;39399.73
126417.39;267.03;39919.00
126427.42;256.42;40470.72
126437.42;245.51;40990.00
126447.43;234.32;41476.81
126457.45;222.82;41996.08
126467.46;211.04;42515.35
126477.48;198.99;43034.62
126487.49;186.72;43553.90
126497.50;174.20;44073.17
126507.51;161.47;44592.44
126517.53;148.52;45111.71
126527.54;135.42;45598.53
126537.57;122.12;46085.35
126547.57;108.69;46604.62
126557.57;95.13;47091.43
126567.60;81.42;47578.25
126577.61;67.63;48065.07
126587.62;53.74;48551.89
126597.63;39.80;49006.25
126607.65;25.78;49493.07
126617.67;11.72;49979.89
126627.67;-2.31;50434.25
126637.68;-16.35;50856.16
126647.69;-30.39;51213.15
126657.71;-44.39;51537.70
126667.73;-58.36;51862.24
126677.74;-72.22;52089.42
126687.75;-86.01;52284.15
126697.75;-99.70;52446.42
126707.75;-113.25;52576.24
126717.78;-126.68;52641.15
126727.78;-139.96;52673.60
126737.80;-153.07;52673.60
126747.81;-165.98;52641.15
126757.82;-178.68;52608.69
126767.84;-191.19;52511.33
126777.85;-203.45;52413.97
126787.86;-215.46;52284.15
126797.87;-227.18;52121.87
126807.88;-238.65;51959.60
126817.90;-249.83;51764.88
126827.92;-260.69;51537.70
126837.92;-271.22;51310.51
126847.95;-281.43;51050.88
126857.96;-291.29;50791.25
126867.97;-300.78;50499.15
126877.98;-309.88;50207.07
126887.99;-318.62;49882.52
126898.00;-326.96;49557.98
126908.01;-334.89;49200.98
126918.03;-342.41;48843.98
126928.04;-349.50;48486.98
126938.05;-356.15;48097.53
126948.08;-362.37;47708.07
126958.09;-368.13;47286.16
126968.11;-373.43;46864.25
126978.12;-378.27;46474.80
126988.12;-382.62;46020.44
126998.14;-386.51;45566.08
127008.15;-389.91;45111.71
127018.16;-392.83;44657.35
127028.18;-395.25;44202.99
127038.18;-397.17;43716.17
127048.21;-398.61;43229.35
127058.21;-399.54;42710.08
127068.22;-399.97;42223.26
127078.24;-399.90;41736.45
127088.25;-399.32;41249.63
127098.27;-398.25;40730.36
127108.28;-396.67;40211.08
127118.29;-394.60;39724.27
127128.30;-392.03;39205.00
127138.31;-388.97;38685.73
127148.32;-385.42;38166.45
127158.33;-381.38;37614.73
127168.35;-376.85;37063.00
127178.36;-371.86;36543.73
127188.37;-366.40;36024.46
127198.39;-360.48;35505.19
127208.39;-354.10;34985.92
127218.42;-347.26;34434.19
127228.42;-340.00;33914.92
127238.44;-332.30;33395.65
127248.45;-324.18;32908.83
127258.46;-315.65;32389.56
127268.48;-306.72;31935.20
127278.49;-297.40;31480.84
127288.50;-287.70;31026.48
127298.51;-277.63;30604.57
127308.52;-267.23;30182.66
127318.53;-256.47;29728.30
127328.54;-245.39;29273.93
127338.55;-233.99;28852.02
127348.57;-222.30;28430.12
127358.58;-210.32;27975.75
127368.60;-198.07;27521.39
127378.60;-185.57;27099.48
127388.61;-172.85;26645.12
127398.62;-159.90;26223.21
127408.64;-146.73;25768.85
127418.64;-133.38;25346.94
127428.65;-119.87;24892.58
127438.66;-106.19;24438.22
127448.69;-92.35;24016.31
127458.70;-78.42;23594.40
127468.71;-64.40;23172.49
127478.71;-50.27;22750.58
127488.75;-36.06;22328.68
127498.75;-21.82;21906.77
127508.76;-7.57;21484.86
127518.75;6.69;21062.95
127528.78;20.98;20705.95
127538.79;35.21;20381.41
127548.80;49.42;20089.32
127558.82;63.59;19797.23
127568.82;77.64;19570.05
127578.85;91.62;19342.87
127588.85;105.47;19148.14
127598.86;119.20;19018.32
127608.88;132.78;18888.50
127618.89;146.17;18823.59
127628.89;159.39;18791.14
127638.90;172.41;18791.14
127648.92;185.24;18791.14
127658.94;197.79;18823.59
127668.95;210.11;18888.50
127678.96;222.16;18953.41
127688.97;233.93;19050.77
127699.00;245.40;19180.59
127709.00;256.56;19310.41
127719.00;267.37;19472.68
127729.02;277.88;19667.41
127739.03;288.00;19862.14
127749.06;297.77;20056.86
127759.07;307.16;20316.50
127769.07;316.15;20543.68
127779.09;324.73;20803.32
127789.10;332.90;21062.95
127799.10;340.64;21355.04
127809.11;347.94;21647.13
127819.13;354.79;21939.22
127829.15;361.20;22263.77
127839.16;367.14;22588.31
127849.18;372.61;22912.86
127859.18;377.58;23269.86
127869.19;382.08;23626.85
127879.21;386.10;23983.85
127889.22;389.60;24340.85
127899.24;392.60;24730.31
127909.25;395.10;25119.76
127919.25;397.09;25509.22
127929.28;398.57;25898.67
127939.29;399.53;26320.58
127949.32;399.97;26742.48
127959.32;399.89;27131.94
127969.33;399.30;27586.30
127979.35;398.19;27975.75
127989.37;396.56;28430.12
127999.39;394.41;28852.02
128009.40;391.75;29306.39
128019.39;388.60;29728.30
128029.42;384.92;30182.66
128039.45;380.75;30637.02
128049.46;376.08;31058.93
128059.46;370.93;31513.29
128069.48;365.30;32000.11
128079.50;359.17;32454.47
128089.51;352.59;32908.83
128099.53;345.54;33395.65
128109.54;338.05;33850.01
128119.54;330.12;34304.37
128129.57;321.74;34791.19
128139.57;312.97;35245.55
128149.60;303.75;35699.92
128159.61;294.16;36154.28
128169.60;284.19;36641.10
128179.63;273.83;37095.46
128189.65;263.10;37582.27
128199.67;252.04;38036.64
128209.67;240.65;38523.46
128219.68;228.96;38977.82
128229.69;216.95;39464.63
128239.71;204.65;39919.00
128249.73;192.07;40373.36
128259.74;179.27;40827.72
128269.76;166.19;41282.08
128279.78;152.91;41736.45
128289.77;139.45;42190.81
128299.79;125.78;42645.17
128309.80;111.95;43099.53
128319.82;97.97;43521.44
128329.84;83.83;43975.81
128339.83;69.65;44430.17
128349.85;55.31;44852.08
128359.86;40.91;45306.44
128369.88;26.46;45760.80
128379.89;11.99;46182.71
128389.89;-2.52;46604.62
128399.92;-17.04;46961.62
128409.93;-31.53;47318.61
128419.92;-45.94;47610.71
128429.95;-60.36;47902.80
128439.96;-74.67;48162.43
128449.97;-88.86;48422.07
128459.98;-102.97;48616.79
128469.99;-116.94;48811.52
128480.01;-130.78;48941.34
128490.01;-144.39;49038.70
128500.03;-157.86;49103.61
128510.04;-171.12;49136.07
128520.05;-184.15;49136.07
128530.07;-196.92;49136.07
128540.07;-209.45;49136.07
128550.08;-221.71;49071.16
128560.09;-233.67;49006.25
128570.10;-245.31;48941.34
128580.11;-256.65;48843.98
128590.12;-267.65;48714.16
128600.13;-278.29;48551.89
128610.14;-288.56;48422.07
128620.15;-298.45;48227.34
128630.17;-307.97;48032.62
128640.18;-317.06;47837.89
128650.20;-325.73;47610.71
128660.21;-333.97;47383.53
128670.21;-341.78;47123.89
128680.24;-349.13;46864.25
128690.25;-356.01;46604.62
128700.25;-362.42;46344.98
128710.27;-368.36;46020.44
128720.28;-373.80;45728.35
128730.29;-378.74;45403.80
128740.30;-383.19;45046.80
128750.31;-387.12;44722.26
128760.33;-390.54;44365.26
128770.35;-393.44;44008.26
128780.35;-395.81;43618.81
128790.36;-397.66;43261.81
128800.37;-398.97;42872.35
128810.39;-399.75;42450.44
128820.39;-400.00;42060.99
128830.42;-399.71;41671.54
128840.42;-398.89;41249.63
128850.43;-397.54;40827.72
128860.45;-395.65;40405.82
128870.46;-393.23;39983.91
128880.48;-390.29;39562.00
128890.49;-386.82;39107.64
128900.50;-382.83;38685.73
128910.51;-378.33;38231.36
128920.52;-373.33;37777.00
128930.54;-367.81;37322.64
128940.56;-361.81;36868.27
128950.57;-355.31;36413.91
128960.59;-348.34;35959.55
128970.60;-340.90;35472.74
128980.61;-333.00;35018.37
128990.64;-324.64;34564.01
129000.63;-315.87;34109.65
129010.64;-306.66;33622.83
129020.67;-297.02;33168.47
129030.67;-286.98;32714.11
129040.70;-276.56;32259.74
129050.69;-265.78;31772.93
129060.71;-254.61;31286.11
129070.73;-243.11;30831.75
129080.75;-231.28;30377.39
129090.76;-219.14;29890.57
129100.77;-206.69;29436.21
129110.80;-193.95;28981.84
129120.81;-180.98;28527.48
129130.83;-167.72;28073.12
129140.84;-154.25;27618.75
129150.84;-140.60;27164.39
129160.86;-126.73;26710.03
129170.87;-112.68;26288.12
129180.89;-98.46;25833.76
129190.91;-84.13;25379.40
129200.92;-69.70;24925.03
129210.92;-55.15;24470.67
129220.93;-40.52;24048.76
129230.95;-25.84;23626.85
129240.96;-11.14;23172.49
129250.96;3.60;22783.04
129260.97;18.34;22393.58
129270.99;33.05;22069.04
129281.01;47.73;21776.95
129291.02;62.34;21484.86
129301.03;76.87;21225.22
129311.03;91.30;20998.04
129321.07;105.60;20770.86
129331.07;119.77;20608.59
129341.08;133.77;20478.77
129351.09;147.60;20381.41
129361.10;161.20;20316.50
129371.11;174.61;20284.05
129381.12;187.78;20284.05
129391.14;200.72;20284.05
129401.14;213.33;20316.50
129411.17;225.71;20381.41
129421.17;237.76;20446.32
129431.18;249.47;20543.68
129441.21;260.88;20641.04
129451.21;271.90;20770.86
129461.23;282.58;20933.13
129471.24;292.84;21095.41
129481.27;302.74;21290.13
129491.28;312.21;21484.86
129501.28;321.25;21679.59
129511.29;329.84;21939.22
129521.31;338.00;22166.40
129531.32;345.69;22426.04
129541.32;352.90;22685.67
129551.33;359.63;22945.31
129561.36;365.88;23237.40
129571.37;371.62;23529.49
129581.38;376.85;23821.58
