t;u;theta_1
99983.89;-171.35;66629.03
99993.90;-174.74;66596.57
100003.92;-178.11;66564.12
100013.93;-181.47;66531.67
100023.93;-184.80;66499.21
100033.95;-188.12;66466.75
100043.96;-191.42;66434.31
100053.97;-194.71;66401.85
100063.98;-197.97;66336.94
100074.00;-201.22;66272.03
100084.00;-204.45;66239.58
100094.01;-207.67;66174.66
100104.03;-210.86;66142.21
100114.05;-214.04;66077.31
100124.06;-217.19;66012.39
100134.06;-220.32;65947.49
100144.07;-223.43;65882.57
100154.09;-226.53;65817.67
100164.09;-229.60;65752.77
100174.10;-232.65;65687.85
100184.11;-235.68;65622.94
100194.13;-238.69;65558.03
100204.14;-241.68;65460.66
100214.14;-244.65;65363.30
100224.16;-247.59;65298.39
100234.17;-250.52;65233.48
100244.19;-253.42;65136.12
100254.21;-256.30;65038.76
100264.20;-259.14;64941.40
100274.23;-261.98;64844.03
100284.25;-264.79;64779.12
100294.25;-267.57;64681.75
100304.27;-270.33;64584.39
100314.28;-273.07;64454.58
100324.29;-275.78;64357.21
100334.30;-278.46;64259.85
100344.32;-281.13;64162.49
100354.33;-283.77;64032.67
100364.35;-286.38;63935.30
100374.35;-288.96;63805.49
100384.36;-291.52;63708.12
100394.38;-294.05;63578.30
100404.40;-296.57;63448.49
100414.40;-299.04;63318.67
100424.41;-301.50;63221.30
100434.42;-303.93;63059.03
100444.45;-306.33;62929.21
100454.45;-308.71;62799.40
100464.46;-311.06;62669.58
100474.46;-313.38;62539.76
100484.48;-315.67;62377.49
100494.50;-317.94;62247.67
100504.50;-320.17;62117.85
100514.52;-322.38;61955.58
100524.54;-324.57;61793.31
100534.56;-326.72;61663.49
100544.57;-328.84;61501.22
100554.57;-330.94;61338.95
100564.59;-333.01;61176.67
100574.60;-335.04;61014.41
100584.61;-337.05;60852.13
100594.63;-339.03;60689.86
100604.64;-340.98;60495.14
100614.65;-342.90;60332.86
100624.67;-344.79;60170.59
100634.68;-346.65;59975.85
100644.70;-348.48;59813.58
100654.71;-350.28;59618.86
100664.72;-352.05;59456.59
100674.74;-353.79;59261.86
100684.75;-355.50;59067.14
100694.78;-357.18;58872.41
100704.79;-358.83;58677.67
100714.79;-360.44;58482.95
100724.81;-362.03;58288.23
100734.82;-363.58;58125.95
100744.84;-365.10;57898.78
100754.85;-366.59;57704.04
100764.85;-368.05;57509.32
100774.88;-369.48;57314.59
100784.88;-370.88;57119.87
100794.89;-372.24;56925.14
100804.90;-373.57;56730.41
100814.91;-374.87;56535.68
100824.92;-376.14;56308.51
100834.94;-377.38;56113.78
100844.95;-378.58;55886.60
100854.96;-379.75;55691.87
100864.97;-380.89;55497.14
100874.99;-382.00;55269.96
100885.00;-383.07;55075.23
100895.01;-384.11;54848.05
100905.03;-385.12;54653.33
100915.03;-386.10;54426.14
100925.05;-387.04;54198.96
100935.07;-387.95;53971.78
100945.08;-388.83;53777.05
100955.08;-389.68;53549.87
100965.10;-390.49;53322.69
100975.11;-391.27;53095.51
100985.13;-392.01;52868.33
100995.14;-392.73;52641.15
101005.14;-393.40;52413.97
101015.16;-394.05;52186.79
101025.18;-394.66;51959.60
101035.19;-395.24;51732.42
101045.21;-395.79;51505.25
101055.21;-396.30;51278.06
101065.23;-396.78;51050.88
101075.24;-397.23;50823.69
101085.25;-397.64;50596.52
101095.25;-398.02;50369.34
101105.28;-398.37;50142.16
101115.29;-398.68;49914.97
101125.29;-398.96;49687.79
101135.31;-399.21;49460.61
101145.32;-399.42;49233.43
101155.33;-399.60;49006.25
101165.34;-399.75;48779.07
101175.35;-399.86;48551.89
101185.37;-399.94;48292.25
101195.37;-399.99;48065.07
101205.39;-400.00;47837.89
101215.40;-399.98;47610.71
101225.42;-399.93;47383.53
101235.43;-399.84;47123.89
101245.43;-399.72;46896.71
101255.45;-399.57;46669.53
101265.46;-399.38;46409.89
101275.47;-399.16;46182.71
101285.49;-398.91;45923.08
101295.50;-398.62;45695.89
101305.51;-398.31;45468.71
101315.52;-397.96;45241.53
101325.53;-397.57;44981.89
101335.55;-397.16;44754.71
101345.56;-396.71;44527.53
101355.58;-396.22;44267.90
101365.58;-395.71;44040.71
101375.60;-395.16;43813.53
101385.60;-394.58;43586.35
101395.62;-393.97;43359.17
101405.63;-393.33;43099.53
101415.64;-392.65;42872.35
101425.65;-391.94;42645.17
101435.66;-391.20;42385.54
101445.67;-390.43;42158.35
101455.69;-389.63;41931.17
101465.70;-388.79;41671.54
101475.71;-387.92;41444.36
101485.72;-387.02;41217.18
101495.74;-386.09;40957.54
101505.75;-385.13;40730.36
101515.76;-384.14;40470.72
101525.78;-383.11;40243.55
101535.78;-382.05;39983.91
101545.80;-380.97;39756.73
101555.82;-379.85;39529.54
101565.83;-378.70;39269.91
101575.85;-377.52;39042.73
101585.85;-376.31;38783.09
101595.86;-375.07;38555.91
101605.87;-373.80;38328.73
101615.89;-372.50;38101.55
101625.90;-371.16;37841.91
101635.91;-369.80;37614.73
101645.92;-368.41;37387.55
101655.93;-366.99;37160.37
101665.96;-365.54;36900.73
101675.98;-364.06;36673.55
101686.00;-362.55;36446.37
101696.02;-361.01;36219.19
101706.03;-359.44;35959.55
101716.04;-357.85;35732.37
101726.07;-356.22;35505.19
101736.08;-354.57;35245.55
101746.07;-352.89;35018.37
101756.09;-351.18;34791.19
101766.10;-349.44;34531.55
101776.13;-347.67;34304.37
101786.14;-345.88;34077.19
101796.14;-344.06;33817.56
101806.16;-342.21;33590.37
101816.17;-340.34;33363.20
101826.19;-338.43;33103.56
101836.20;-336.51;32908.83
101846.21;-334.55;32649.20
101856.23;-332.57;32422.02
101866.24;-330.56;32194.83
101876.25;-328.52;31967.65
101886.25;-326.46;31740.47
101896.27;-324.38;31513.29
101906.28;-322.26;31286.11
101916.30;-320.12;31058.93
101926.31;-317.96;30831.75
101936.32;-315.78;30604.57
101946.33;-313.56;30377.39
101956.35;-311.32;30150.20
101966.35;-309.06;29923.02
101976.37;-306.78;29695.84
101986.38;-304.47;29468.66
101996.39;-302.13;29241.48
102006.41;-299.77;29014.30
102016.42;-297.39;28754.66
102026.43;-294.99;28527.48
102036.44;-292.56;28300.30
102046.46;-290.11;28105.57
102056.46;-287.64;27845.93
102066.48;-285.14;27618.75
102076.50;-282.62;27424.03
102086.50;-280.09;27196.84
102096.52;-277.52;26969.66
102106.53;-274.94;26742.48
102116.54;-272.34;26547.76
102126.56;-269.71;26320.58
102136.57;-267.06;26093.40
102146.57;-264.40;25898.67
102156.59;-261.71;25671.49
102166.60;-259.01;25444.31
102176.60;-256.28;25249.58
102186.62;-253.54;25054.85
102196.64;-250.77;24827.67
102206.65;-247.98;24600.49
102216.66;-245.18;24405.76
102226.67;-242.36;24178.58
102236.68;-239.51;23983.85
102246.69;-236.65;23756.67
102256.70;-233.77;23561.95
102266.72;-230.88;23334.76
102276.71;-227.97;23140.04
102286.74;-225.04;22912.86
102296.75;-222.09;22718.13
102306.76;-219.12;22523.40
102316.76;-216.15;22296.22
102326.78;-213.15;22101.50
102336.78;-210.14;21874.31
102346.80;-207.10;21679.59
102356.82;-204.06;21484.86
102366.81;-201.00;21290.13
102376.82;-197.93;21095.41
102386.85;-194.83;20900.68
102396.86;-191.73;20705.95
102406.88;-188.60;20511.23
102416.89;-185.47;20316.50
102426.89;-182.33;20121.77
102436.92;-179.16;19927.04
102446.92;-175.99;19732.32
102456.94;-172.80;19537.59
102466.96;-169.60;19342.87
102476.96;-166.39;19148.14
102486.97;-163.16;18985.87
102496.99;-159.92;18791.14
102507.00;-156.67;18596.41
102517.02;-153.41;18401.69
102527.03;-150.14;18206.96
102537.04;-146.86;18044.69
102547.05;-143.57;17849.96
102557.07;-140.26;17655.23
102567.09;-136.94;17492.96
102577.10;-133.62;17298.23
102587.11;-130.29;17103.51
102597.14;-126.94;16941.23
102607.14;-123.59;16746.51
102617.14;-120.23;16584.24
102627.16;-116.86;16389.51
102637.17;-113.49;16227.23
102647.18;-110.10;16032.51
102657.17;-106.71;15870.24
102667.19;-103.31;15707.96
102677.21;-99.90;15513.24
102687.21;-96.49;15350.96
102697.22;-93.07;15188.69
102707.22;-89.64;15026.42
102717.24;-86.21;14864.15
102727.25;-82.77;14701.87
102737.27;-79.32;14539.60
102747.28;-75.87;14409.78
102757.28;-72.42;14215.06
102767.29;-68.96;14085.24
102777.30;-65.49;13922.97
102787.31;-62.02;13760.69
102797.32;-58.55;13630.88
102807.33;-55.07;13468.61
102817.35;-51.59;13306.33
102827.36;-48.10;13144.06
102837.39;-44.61;12981.79
102847.39;-41.13;12851.97
102857.40;-37.63;12689.70
102867.42;-34.14;12559.88
102877.44;-30.64;12397.61
102887.45;-27.14;12267.79
102897.45;-23.65;12105.52
102907.46;-20.15;11943.25
102917.47;-16.65;11813.43
102927.49;-13.15;11683.61
102937.50;-9.64;11553.79
102947.50;-6.14;11391.52
102957.52;-2.65;11261.70
102967.53;0.86;11099.43
102977.55;4.36;11002.07
102987.57;7.86;10904.70
102997.57;11.35;10774.88
103007.58;14.85;10645.07
103017.60;18.34;10547.70
103027.60;21.83;10450.34
103037.60;25.32;10320.52
103047.63;28.81;10255.61
103057.64;32.29;10158.25
103067.66;35.77;10060.89
103077.67;39.25;9995.98
103087.67;42.72;9931.07
103097.69;46.18;9866.16
103107.70;49.65;9801.25
103117.71;53.11;9736.34
103127.73;56.56;9671.43
103137.73;60.01;9638.98
103147.74;63.45;9606.52
103157.75;66.89;9574.07
103167.77;70.33;9541.61
103177.77;73.75;9541.61
103187.78;77.17;9509.16
103197.78;80.58;9509.16
103207.81;83.99;9509.16
103217.82;87.39;9509.16
103227.83;90.78;9509.16
103237.84;94.16;9509.16
103247.85;97.54;9541.61
103257.87;100.91;9541.61
103267.88;104.27;9541.61
103277.88;107.62;9574.07
103287.90;110.96;9606.52
103297.92;114.30;9606.52
103307.93;117.62;9606.52
103317.95;120.94;9606.52
103327.96;124.24;9606.52
103337.98;127.54;9638.98
103348.00;130.83;9671.43
103358.00;134.10;9703.89
103368.02;137.36;9736.34
103378.03;140.61;9736.34
103388.04;143.85;9768.79
103398.05;147.08;9801.25
103408.06;150.30;9833.70
103418.08;153.50;9866.16
103428.08;156.69;9898.61
103438.10;159.88;9931.07
103448.10;163.04;9995.98
103458.13;166.20;10028.43
103468.14;169.34;10060.89
103478.14;172.46;10093.34
103488.15;175.58;10158.25
103498.17;178.68;10223.16
103508.17;181.77;10255.61
103518.18;184.84;10320.52
103528.20;187.90;10385.43
103538.22;190.94;10450.34
103548.23;193.97;10515.25
103558.25;196.98;10580.16
103568.27;199.98;10645.07
103578.28;202.96;10709.98
103588.30;205.93;10774.88
103598.31;208.88;10872.25
103608.32;211.82;10969.61
103618.33;214.74;11034.52
103628.35;217.64;11099.43
103638.35;220.52;11196.79
103648.37;223.39;11294.16
103658.39;226.24;11391.52
103668.40;229.07;11488.88
103678.41;231.89;11586.25
103688.42;234.68;11683.61
103698.42;237.46;11780.97
103708.45;240.22;11910.79
103718.45;242.96;12008.15
103728.46;245.69;12137.97
103738.47;248.39;12235.33
103748.49;251.08;12332.70
103758.50;253.75;12462.52
103768.50;256.39;12592.33
103778.51;259.02;12722.15
103788.53;261.63;12819.52
103798.55;264.22;12949.33
103808.57;266.79;13079.15
103818.57;269.33;13208.97
103828.59;271.86;13338.79
103838.60;274.37;13468.61
103848.60;276.86;13598.42
103858.62;279.32;13728.24
103868.64;281.77;13858.06
103878.65;284.19;14020.33
103888.67;286.59;14150.15
103898.68;288.98;14279.97
103908.69;291.33;14409.78
103918.70;293.67;14572.06
103928.71;295.98;14701.87
103938.72;298.27;14864.15
103948.74;300.54;14993.96
103958.75;302.79;15156.24
103968.75;305.02;15286.05
103978.76;307.22;15448.33
103988.78;309.40;15610.60
103998.80;311.55;15772.87
104008.82;313.69;15902.69
104018.82;315.80;16097.42
104028.84;317.88;16259.69
104038.86;319.95;16421.96
104048.88;321.99;16584.24
104058.89;324.00;16746.51
104068.89;325.99;16941.23
104078.91;327.96;17103.51
104088.92;329.90;17265.78
104098.92;331.81;17460.50
104108.92;333.71;17655.23
104118.94;335.57;17849.96
104128.96;337.42;18012.23
104138.97;339.24;18206.96
104148.99;341.03;18401.69
104159.01;342.80;18596.41
104169.01;344.54;18791.14
104179.02;346.26;18985.87
104189.03;347.95;19180.59
104199.06;349.62;19375.32
104209.06;351.26;19570.05
104219.07;352.87;19764.77
104229.08;354.46;19959.50
104239.10;356.03;20154.23
104249.10;357.56;20348.95
104259.11;359.07;20543.68
104269.13;360.56;20770.86
104279.14;362.02;20965.59
104289.17;363.45;21160.32
104299.18;364.86;21355.04
104309.19;366.23;21549.77
104319.20;367.59;21776.95
104329.23;368.91;21971.68
104339.23;370.21;22198.86
104349.25;371.48;22393.58
104359.25;372.73;22588.31
104369.27;373.94;22815.49
104379.28;375.13;23042.67
104389.30;376.30;23237.40
104399.32;377.43;23464.58
104409.32;378.54;23691.76
104419.33;379.62;23918.94
104429.35;380.68;24146.13
104439.35;381.70;24340.85
104449.38;382.70;24568.03
104459.38;383.67;24795.22
104469.39;384.61;25054.85
104479.40;385.53;25249.58
104489.42;386.42;25476.76
104499.42;387.28;25703.94
104509.43;388.11;25931.12
104519.43;388.91;26158.31
104529.46;389.69;26385.48
104539.47;390.44;26612.67
104549.47;391.16;26807.39
104559.48;391.85;27034.57
104569.50;392.51;27261.76
104579.52;393.15;27488.94
104589.53;393.76;27716.12
104599.55;394.34;27943.30
104609.55;394.89;28170.48
104619.57;395.41;28397.66
104629.58;395.91;28624.84
104639.60;396.37;28852.02
104649.59;396.81;29079.21
104659.61;397.22;29338.84
104669.62;397.61;29566.02
104679.63;397.96;29793.20
104689.64;398.28;30020.39
104699.64;398.58;30247.57
104709.65;398.85;30507.20
104719.66;399.09;30734.38
104729.68;399.30;30994.02
104739.69;399.49;31221.20
104749.71;399.64;31448.38
104759.72;399.77;31675.56
104769.72;399.87;31935.20
104779.75;399.94;32162.38
104789.75;399.99;32389.56
104799.76;400.00;32616.74
104809.77;399.99;32843.92
104819.79;399.94;33071.10
104829.81;399.87;33298.28
104839.81;399.78;33557.92
104849.82;399.65;33785.10
104859.84;399.50;34012.29
104869.85;399.31;34239.46
104879.85;399.10;34466.65
104889.86;398.87;34726.28
104899.89;398.60;34953.46
104909.90;398.31;35180.64
104919.92;397.98;35440.28
104929.93;397.63;35667.46
104939.94;397.26;35894.64
104949.96;396.85;36154.28
104959.96;396.42;36381.46
104969.98;395.96;36641.10
104980.00;395.47;36868.27
104990.00;394.95;37127.91
105000.02;394.41;37355.09
105010.03;393.84;37582.27
105020.04;393.24;37841.91
105030.07;392.61;38036.64
105040.07;391.96;38296.28
105050.09;391.28;38523.46
105060.10;390.57;38750.64
105070.11;389.84;39010.27
105080.12;389.08;39237.45
105090.12;388.29;39464.63
105100.14;387.48;39691.82
105110.16;386.63;39919.00
105120.16;385.77;40178.63
105130.18;384.87;40405.82
105140.18;383.95;40633.00
105150.21;383.00;40860.17
105160.21;382.03;41119.81
105170.23;381.02;41346.99
105180.23;380.00;41606.63
105190.25;378.94;41833.81
105200.26;377.87;42060.99
105210.28;376.76;42320.63
105220.28;375.63;42547.81
105230.29;374.47;42807.44
105240.31;373.29;43034.62
105250.32;372.08;43261.81
105260.33;370.85;43521.44
105270.35;369.59;43748.62
105280.35;368.31;43975.81
105290.36;367.00;44202.99
105300.38;365.66;44430.17
105310.39;364.30;44657.35
105320.41;362.92;44916.99
105330.42;361.51;45144.17
105340.42;360.08;45371.35
105350.44;358.62;45598.53
105360.46;357.14;45825.71
105370.48;355.63;46052.89
105380.47;354.10;46280.07
105390.49;352.55;46539.71
105400.50;350.97;46734.44
105410.51;349.37;46994.07
105420.51;347.74;47221.25
105430.52;346.09;47448.44
105440.54;344.42;47708.07
105450.56;342.72;47935.25
105460.57;341.01;48162.43
105470.57;339.26;48389.61
105480.60;337.50;48616.79
105490.60;335.71;48876.43
105500.62;333.90;49103.61
105510.64;332.07;49330.80
105520.64;330.22;49557.98
105530.65;328.34;49785.16
105540.66;326.44;50012.33
105550.67;324.52;50239.52
105560.69;322.58;50466.70
105570.69;320.61;50693.89
105580.71;318.63;50921.06
105590.71;316.62;51148.24
105600.73;314.59;51342.97
105610.73;312.55;51570.15
105620.75;310.48;51797.33
105630.76;308.38;52024.51
105640.78;306.27;52251.69
105650.80;304.14;52446.42
105660.82;301.99;52673.60
105670.81;299.82;52900.78
105680.83;297.63;53127.97
105690.85;295.41;53355.15
105700.86;293.18;53582.33
105710.86;290.94;53809.51
105720.87;288.67;54036.69
105730.89;286.38;54263.87
105740.91;284.07;54458.60
105750.92;281.74;54685.78
105760.93;279.40;54912.96
105770.95;277.04;55140.14
105780.96;274.65;55367.32
105790.98;272.25;55562.05
105800.99;269.84;55789.23
105811.00;267.40;55983.96
105821.02;264.95;56211.14
105831.03;262.48;56405.87
105841.03;259.99;56633.05
105851.06;257.49;56827.77
105861.06;254.97;57054.96
105871.07;252.43;57249.69
105881.08;249.88;57476.86
105891.10;247.31;57671.59
105901.11;244.72;57866.32
105911.11;242.12;58093.50
105921.13;239.51;58288.23
105931.15;236.87;58482.95
105941.16;234.22;58677.67
105951.17;231.56;58904.87
105961.17;228.88;59099.59
105971.19;226.19;59326.76
105981.21;223.48;59521.50
105991.21;220.76;59716.23
106001.21;218.03;59943.41
106011.23;215.28;60138.13
106021.25;212.51;60332.86
106031.26;209.73;60560.04
106041.28;206.94;60754.77
106051.29;204.13;60949.49
106061.31;201.32;61144.22
106071.32;198.49;61338.95
106081.32;195.64;61533.67
106091.34;192.79;61728.40
106101.35;189.92;61923.12
106111.36;187.04;62117.85
106121.38;184.15;62312.58
106131.39;181.24;62507.31
106141.41;178.33;62702.03
106151.42;175.41;62896.76
106161.43;172.47;63091.49
106171.45;169.52;63253.76
106181.46;166.56;63448.49
106191.47;163.59;63610.76
106201.48;160.61;63805.49
106211.50;157.63;64000.21
106221.51;154.63;64162.49
106231.53;151.62;64357.21
106241.53;148.60;64519.48
106251.54;145.57;64714.21
106261.56;142.54;64876.48
106271.57;139.49;65071.21
106281.59;136.44;65233.48
106291.60;133.37;65428.21
106301.60;130.31;65622.94
106311.63;127.23;65785.21
106321.64;124.14;65947.49
106331.65;121.05;66142.21
106341.66;117.95;66336.94
106351.67;114.84;66499.21
106361.67;111.73;66661.48
106371.69;108.61;66856.21
106381.71;105.48;67018.48
106391.71;102.35;67180.75
106401.72;99.21;67375.49
106411.73;96.06;67537.76
106421.74;92.91;67700.03
106431.76;89.75;67862.30
106441.77;86.59;68024.58
106451.78;83.42;68186.85
106461.80;80.25;68349.12
106471.82;77.07;68511.39
106481.82;73.90;68673.66
106491.83;70.71;68803.48
106501.85;67.52;68965.75
106511.87;64.32;69128.03
106521.89;61.13;69290.29
106531.89;57.93;69420.11
106541.91;54.73;69582.39
106551.92;51.52;69712.21
106561.92;48.31;69874.48
106571.95;45.10;70036.75
106581.96;41.89;70166.57
106591.96;38.67;70296.39
106601.98;35.46;70458.65
106612.00;32.24;70588.47
106622.01;29.02;70750.75
106632.03;25.79;70880.57
106642.05;22.57;71010.39
106652.06;19.35;71140.20
106662.07;16.12;71302.48
106672.09;12.89;71432.29
106682.10;9.67;71562.10
106692.11;6.45;71691.92
106702.12;3.23;71854.20
106712.14;0.00;71984.02
106722.16;-3.22;72113.83
106732.17;-6.45;72243.65
106742.19;-9.67;72341.01
106752.18;-12.88;72470.84
106762.21;-16.10;72600.65
106772.21;-19.32;72698.02
106782.22;-22.53;72795.39
106792.24;-25.75;72892.75
106802.25;-28.95;72990.10
106812.26;-32.16;73087.46
106822.27;-35.36;73152.38
106832.29;-38.57;73249.74
106842.30;-41.77;73347.10
106852.32;-44.96;73379.56
106862.32;-48.15;73444.47
106872.33;-51.34;73509.38
106882.34;-54.52;73574.28
106892.35;-57.70;73606.75
106902.36;-60.87;73606.75
106912.36;-64.04;73639.19
106922.39;-67.21;73671.65
106932.41;-70.37;73704.10
106942.42;-73.53;73704.10
106952.43;-76.68;73704.10
106962.44;-79.82;73704.10
106972.46;-82.96;73704.10
106982.46;-86.09;73704.10
106992.47;-89.22;73704.10
107002.48;-92.34;73704.10
107012.50;-95.45;73704.10
107022.51;-98.56;73704.10
107032.53;-101.66;73704.10
107042.53;-104.75;73704.10
107052.55;-107.83;73704.10
107062.56;-110.91;73704.10
107072.57;-113.98;73704.10
107082.59;-117.05;73704.10
107092.60;-120.10;73704.10
107102.60;-123.14;73704.10
107112.62;-126.18;73704.10
107122.63;-129.21;73704.10
107132.64;-132.23;73704.10
107142.65;-135.24;73704.10
107152.66;-138.24;73671.65
107162.67;-141.23;73671.65
107172.69;-144.21;73671.65
107182.70;-147.19;73671.65
107192.71;-150.15;73639.19
107202.73;-153.10;73639.19
107212.75;-156.04;73606.75
107222.77;-158.98;73606.75
107232.78;-161.90;73574.28
107242.79;-164.81;73541.83
107252.80;-167.71;73509.38
107262.82;-170.59;73476.92
107272.83;-173.47;73444.47
107282.84;-176.34;73412.01
107292.85;-179.19;73347.10
107302.88;-182.03;73314.65
107312.89;-184.86;73282.20
107322.90;-187.68;73217.28
107332.90;-190.48;73152.38
107342.92;-193.27;73119.93
107352.94;-196.05;73055.01
107362.95;-198.81;73022.57
107372.96;-201.56;72957.65
107382.97;-204.30;72892.75
107392.98;-207.03;72827.83
107403.00;-209.74;72762.92
107413.00;-212.44;72698.02
107423.02;-215.12;72600.65
107433.03;-217.79;72535.74
107443.04;-220.45;72470.84
107453.06;-223.09;72373.47
107463.07;-225.72;72308.57
107473.09;-228.33;72211.20
107483.10;-230.93;72113.83
107493.11;-233.51;72048.92
107503.13;-236.08;71951.57
107513.14;-238.63;71854.20
107523.16;-241.17;71756.83
107533.17;-243.68;71659.47
107543.17;-246.19;71562.10
107553.20;-248.68;71464.75
107563.21;-251.15;71367.38
107573.21;-253.61;71270.02
107583.22;-256.05;71140.20
107593.25;-258.47;71042.83
107603.25;-260.87;70945.48
107613.26;-263.26;70815.66
107623.28;-265.64;70718.29
107633.29;-267.99;70588.47
107643.31;-270.33;70458.65
107653.32;-272.65;70361.29
107663.32;-274.95;70231.48
107673.35;-277.24;70101.66
107683.35;-279.51;69971.84
107693.37;-281.76;69842.02
107703.39;-283.99;69712.21
107713.39;-286.21;69582.39
107723.41;-288.40;69452.57
107733.42;-290.58;69322.75
107743.43;-292.74;69192.93
107753.44;-294.88;69063.11
107763.46;-297.00;68900.85
107773.47;-299.10;68771.02
107783.49;-301.19;68608.75
107793.50;-303.25;68478.93
107803.52;-305.30;68316.66
107813.53;-307.33;68154.39
107823.53;-309.33;68024.58
107833.54;-311.32;67862.30
107843.57;-313.28;67700.03
107853.57;-315.23;67537.76
107863.58;-317.16;67375.49
107873.60;-319.07;67213.21
107883.60;-320.95;67050.94
107893.61;-322.82;66888.67
107903.63;-324.66;66726.40
107913.64;-326.49;66531.67
107923.65;-328.30;66369.39
107933.67;-330.08;66207.12
107943.68;-331.85;66012.39
107953.70;-333.59;65817.67
107963.71;-335.31;65655.40
107973.73;-337.02;65460.66
107983.73;-338.69;65298.39
107993.74;-340.35;65103.67
108003.75;-341.99;64908.94
108013.78;-343.61;64714.21
108023.77;-345.20;64519.48
108033.78;-346.78;64324.76
108043.80;-348.33;64130.03
108053.82;-349.86;63935.30
108063.83;-351.37;63740.58
108073.83;-352.85;63545.85
108083.85;-354.32;63351.12
108093.87;-355.76;63156.40
108103.89;-357.18;62961.67
108113.89;-358.58;62734.49
108123.89;-359.95;62539.76
108133.92;-361.31;62345.04
108143.93;-362.64;62117.85
108153.94;-363.95;61923.12
108163.95;-365.24;61728.40
108173.96;-366.50;61533.67
108183.98;-367.74;61306.49
108194.00;-368.96;61111.76
108204.00;-370.16;60884.58
108214.02;-371.33;60689.86
108224.03;-372.48;60462.67
108234.04;-373.60;60235.50
108244.04;-374.71;60040.77
108254.07;-375.79;59813.58
108264.08;-376.85;59586.41
108274.09;-377.88;59391.68
108284.10;-378.89;59132.04
108294.11;-379.88;58937.32
108304.13;-380.85;58710.14
108314.13;-381.79;58482.95
108324.15;-382.71;58255.78
108334.16;-383.60;58028.59
108344.17;-384.47;57801.41
108354.19;-385.32;57574.23
108364.18;-386.14;57347.05
108374.20;-386.95;57119.87
108384.22;-387.72;56892.69
108394.24;-388.48;56665.50
108404.25;-389.21;56438.32
108414.25;-389.91;56211.14
108424.26;-390.59;56016.41
108434.28;-391.25;55756.78
108444.28;-391.89;55562.05
108454.29;-392.50;55302.42
108464.31;-393.09;55107.69
108474.32;-393.65;54848.05
108484.33;-394.19;54620.87
108494.35;-394.71;54393.69
108504.37;-395.20;54166.51
108514.37;-395.66;53939.33
108524.38;-396.11;53712.15
108534.39;-396.53;53484.96
108544.42;-396.92;53225.33
108554.43;-397.30;52998.15
108564.43;-397.64;52770.96
108574.44;-397.97;52511.33
108584.46;-398.27;52284.15
108594.46;-398.54;52056.97
108604.47;-398.80;51797.33
108614.49;-399.03;51570.15
108624.50;-399.23;51342.97
108634.52;-399.41;51115.79
108644.53;-399.57;50888.61
108654.53;-399.70;50628.97
108664.54;-399.81;50401.79
108674.56;-399.89;50174.61
108684.57;-399.95;49947.43
108694.57;-399.99;49720.25
108704.59;-400.00;49460.61
108714.60;-399.99;49233.43
108724.60;-399.95;49006.25
108734.62;-399.89;48779.07
108744.63;-399.81;48519.43
108754.64;-399.70;48292.25
108764.65;-399.57;48065.07
108774.67;-399.42;47837.89
108784.67;-399.24;47578.25
108794.68;-399.04;47351.07
108804.69;-398.81;47091.43
108814.70;-398.56;46864.25
108824.71;-398.29;46604.62
108834.71;-398.00;46377.44
108844.73;-397.67;46117.80
108854.75;-397.33;45890.62
108864.76;-396.96;45630.98
108874.78;-396.57;45403.80
108884.78;-396.16;45176.62
108894.79;-395.72;44916.99
108904.80;-395.26;44689.80
108914.82;-394.77;44462.62
108924.83;-394.27;44202.99
108934.84;-393.74;43975.81
108944.85;-393.18;43748.62
108954.86;-392.60;43488.99
108964.87;-392.00;43261.81
108974.88;-391.38;43034.62
108984.89;-390.73;42774.99
108994.91;-390.06;42547.81
109004.92;-389.37;42320.63
109014.92;-388.66;42060.99
109024.92;-387.92;41833.81
109034.95;-387.16;41606.63
109044.96;-386.37;41346.99
109054.97;-385.57;41119.81
109064.97;-384.74;40860.17
109074.99;-383.89;40633.00
109084.99;-383.02;40373.36
109095.00;-382.12;40146.18
109105.01;-381.20;39886.54
109115.02;-380.26;39659.36
109125.03;-379.30;39399.73
109135.04;-378.31;39172.55
109145.05;-377.31;38945.37
109155.07;-376.28;38685.73
109165.07;-375.23;38458.55
109175.08;-374.16;38231.36
109185.10;-373.06;38004.18
109195.11;-371.95;37744.55
109205.13;-370.81;37517.36
109215.14;-369.65;37290.19
109225.14;-368.47;37030.55
109235.17;-367.27;36803.37
109245.17;-366.05;36576.19
109255.18;-364.80;36316.55
109265.19;-363.54;36089.37
109275.21;-362.25;35862.19
109285.23;-360.94;35635.01
109295.23;-359.62;35375.37
109305.24;-358.27;35148.19
109315.26;-356.90;34888.55
109325.28;-355.51;34661.37
109335.29;-354.10;34401.74
109345.31;-352.67;34174.56
109355.31;-351.22;33947.37
109365.32;-349.75;33687.74
109375.34;-348.25;33460.56
109385.35;-346.74;33233.37
109395.36;-345.21;32973.74
109405.37;-343.66;32746.56
109415.39;-342.09;32519.38
109425.40;-340.50;32292.20
109435.42;-338.89;32065.02
109445.43;-337.26;31837.84
109455.43;-335.62;31610.65
109465.44;-333.95;31351.02
109475.46;-332.26;31156.29
109485.47;-330.56;30896.66
109495.49;-328.83;30669.48
109505.49;-327.09;30442.29
109515.50;-325.33;30215.11
109525.52;-323.55;29987.93
109535.53;-321.75;29760.75
109545.54;-319.94;29533.57
109555.54;-318.11;29306.39
